Title,Summary,Published,Link,Authors
MotionMap: Representing Multimodality in Human Pose Forecasting,"Human pose forecasting is inherently multimodal since multiple futures exist
for an observed pose sequence. However, evaluating multimodality is challenging
since the task is ill-posed. Therefore, we first propose an alternative
paradigm to make the task well-posed. Next, while state-of-the-art methods
predict multimodality, this requires oversampling a large volume of
predictions. This raises key questions: (1) Can we capture multimodality by
efficiently sampling a smaller number of predictions? (2) Subsequently, which
of the predicted futures is more likely for an observed pose sequence? We
address these questions with MotionMap, a simple yet effective heatmap based
representation for multimodality. We extend heatmaps to represent a spatial
distribution over the space of all possible motions, where different local
maxima correspond to different forecasts for a given observation. MotionMap can
capture a variable number of modes per observation and provide confidence
measures for different modes. Further, MotionMap allows us to introduce the
notion of uncertainty and controllability over the forecasted pose sequence.
Finally, MotionMap captures rare modes that are non-trivial to evaluate yet
critical for safety. We support our claims through multiple qualitative and
quantitative experiments using popular 3D human pose datasets: Human3.6M and
AMASS, highlighting the strengths and limitations of our proposed method.
Project Page: https://www.epfl.ch/labs/vita/research/prediction/motionmap/",2024-12-25T11:47:26Z,http://arxiv.org/abs/2412.18883v1,"Reyhaneh Hosseininejad, Megh Shukla, Saeed Saadatnejad, Mathieu Salzmann, Alexandre Alahi"
"Towards Compatible Semantic Communication: A Perspective on Digital
  Coding and Modulation","Semantic communication (SC) is emerging as a pivotal innovation within the 6G
framework, aimed at enabling more intelligent transmission. This development
has led to numerous studies focused on designing advanced systems through
powerful deep learning techniques. Nevertheless, many of these approaches
envision an analog transmission manner by formulating the transmitted signals
as continuous-valued semantic representation vectors, limiting their
compatibility with existing digital systems. To enhance compatibility, it is
essential to explore digitized SC systems. This article systematically
identifies two promising paradigms for designing digital SC: probabilistic and
deterministic approaches, according to the modulation strategies. For both, we
first provide a comprehensive analysis of the methodologies. Then, we put
forward the principles of designing digital SC systems with a specific focus on
informativeness and robustness of semantic representations to enhance
performance, along with constellation design. Additionally, we present a case
study to demonstrate the effectiveness of these methods. Moreover, this article
also explores the intrinsic advantages and opportunities provided by digital SC
systems, and then outlines several potential research directions for future
investigation.",2024-12-25T11:19:40Z,http://arxiv.org/abs/2412.18876v1,"Guangyi Zhang, Kequan Zhou, Yunlong Cai, Qiyu Hu, Guanding Yu"
IUST_PersonReId: A New Domain in Person Re-Identification Datasets,"Person re-identification (ReID) models often struggle to generalize across
diverse cultural contexts, particularly in Islamic regions like Iran, where
modest clothing styles are prevalent. Existing datasets predominantly feature
Western and East Asian fashion, limiting their applicability in these settings.
To address this gap, we introduce IUST_PersonReId, a dataset designed to
reflect the unique challenges of ReID in new cultural environments, emphasizing
modest attire and diverse scenarios from Iran, including markets, campuses, and
mosques. Experiments on IUST_PersonReId with state-of-the-art models, such as
Solider and CLIP-ReID, reveal significant performance drops compared to
benchmarks like Market1501 and MSMT17, highlighting the challenges posed by
occlusion and limited distinctive features. Sequence-based evaluations show
improvements by leveraging temporal context, emphasizing the dataset's
potential for advancing culturally sensitive and robust ReID systems.
IUST_PersonReId offers a critical resource for addressing fairness and bias in
ReID research globally. The dataset is publicly available at
https://computervisioniust.github.io/IUST_PersonReId/.",2024-12-25T11:17:43Z,http://arxiv.org/abs/2412.18874v1,"Alireza Sedighi Moghaddam, Fatemeh Anvari, Mohammadjavad Mirshekari Haghighi, Mohammadali Fakhari, Mohammad Reza Mohammadi"
Cross-PCR: A Robust Cross-Source Point Cloud Registration Framework,"Due to the density inconsistency and distribution difference between
cross-source point clouds, previous methods fail in cross-source point cloud
registration. We propose a density-robust feature extraction and matching
scheme to achieve robust and accurate cross-source registration. To address the
density inconsistency between cross-source data, we introduce a density-robust
encoder for extracting density-robust features. To tackle the issue of
challenging feature matching and few correct correspondences, we adopt a
loose-to-strict matching pipeline with a ``loose generation, strict selection''
idea. Under it, we employ a one-to-many strategy to loosely generate initial
correspondences. Subsequently, high-quality correspondences are strictly
selected to achieve robust registration through sparse matching and dense
matching. On the challenging Kinect-LiDAR scene in the cross-source 3DCSR
dataset, our method improves feature matching recall by 63.5 percentage points
(pp) and registration recall by 57.6 pp. It also achieves the best performance
on 3DMatch, while maintaining robustness under diverse downsampling densities.",2024-12-25T11:14:59Z,http://arxiv.org/abs/2412.18873v1,"Guiyu Zhao, Zhentao Guo, Zewen Du, Hongbin Ma"
Proton Flux Measurement from Neutron Monitor Data Using Neural Networks,"Accurate measurements of cosmic ray proton flux are crucial for studying the
modulation processes of cosmic rays during the solar activity cycle. We present
a proton flux measurement method based on ground-based neutron monitor (NM)
data and machine learning techniques. After preprocessing the NM data, we use a
convolutional neural network (CNN) model to simulate the relationship between
the NM observations and proton flux measured by the Alpha Magnetic Spectrometer
(AMS-02). We obtain daily proton flux data ranging from 1GV to 100GV for the
period from 2011 to 2024, showing that the measured values are in good
agreement with the observed ones. In particular, we provide daily proton flux
measurements for periods when AMS-02 data are unavailable due to operational
reasons. We also perform wavelet analyses on the continuous proton flux data to
investigate the relationship between proton flux and solar activity variations,
particularly during late 2014 when AMS-02 measurements were missing.",2024-12-25T11:14:13Z,http://arxiv.org/abs/2412.18872v1,"Pengwei Zhao, Jie Feng"
"TSceneJAL: Joint Active Learning of Traffic Scenes for 3D Object
  Detection","Most autonomous driving (AD) datasets incur substantial costs for collection
and labeling, inevitably yielding a plethora of low-quality and redundant data
instances, thereby compromising performance and efficiency. Many applications
in AD systems necessitate high-quality training datasets using both existing
datasets and newly collected data. In this paper, we propose a traffic scene
joint active learning (TSceneJAL) framework that can efficiently sample the
balanced, diverse, and complex traffic scenes from both labeled and unlabeled
data. The novelty of this framework is threefold: 1) a scene sampling scheme
based on a category entropy, to identify scenes containing multiple object
classes, thus mitigating class imbalance for the active learner; 2) a
similarity sampling scheme, estimated through the directed graph representation
and a marginalize kernel algorithm, to pick sparse and diverse scenes; 3) an
uncertainty sampling scheme, predicted by a mixture density network, to select
instances with the most unclear or complex regression outcomes for the learner.
Finally, the integration of these three schemes in a joint selection strategy
yields an optimal and valuable subdataset. Experiments on the KITTI, Lyft,
nuScenes and SUScape datasets demonstrate that our approach outperforms
existing state-of-the-art methods on 3D object detection tasks with up to 12%
improvements.",2024-12-25T11:07:04Z,http://arxiv.org/abs/2412.18870v1,"Chenyang Lei, Meiying Zhang, Weiyuan Peng, Qi Hao, Chengzhong Xu, Chunlin Ji, Guang Zhou"
"Autonomous Navigation of 4WIS4WID Agricultural Field Mobile Robot using
  Deep Reinforcement Learning","In the futuristic agricultural fields compatible with Agriculture 4.0, robots
are envisaged to navigate through crops to perform functions like pesticide
spraying and fruit harvesting, which are complex tasks due to factors such as
non-geometric internal obstacles, space constraints, and outdoor conditions. In
this paper, we attempt to employ Deep Reinforcement Learning (DRL) to solve the
problem of 4WIS4WID mobile robot navigation in a structured, automated
agricultural field. This paper consists of three sections: parameterization of
four-wheel steering configurations, crop row tracking using DRL, and autonomous
navigation of 4WIS4WID mobile robot using DRL through multiple crop rows. We
show how to parametrize various configurations of four-wheel steering to two
variables. This includes symmetric four-wheel steering, zero-turn, and an
additional steering configuration that allows the 4WIS4WID mobile robot to move
laterally. Using DRL, we also followed an irregularly shaped crop row with
symmetric four-wheel steering. In the multiple crop row simulation environment,
with the help of waypoints, we effectively performed point-to-point navigation.
Finally, a comparative analysis of various DRL algorithms that use continuous
actions was carried out.",2024-12-25T10:33:33Z,http://arxiv.org/abs/2412.18865v1,"Tom Baby, Mahendra Kumar Gohil, Bishakh Bhattacharya"
"WeatherGS: 3D Scene Reconstruction in Adverse Weather Conditions via
  Gaussian Splatting","3D Gaussian Splatting (3DGS) has gained significant attention for 3D scene
reconstruction, but still suffers from complex outdoor environments, especially
under adverse weather. This is because 3DGS treats the artifacts caused by
adverse weather as part of the scene and will directly reconstruct them,
largely reducing the clarity of the reconstructed scene. To address this
challenge, we propose WeatherGS, a 3DGS-based framework for reconstructing
clear scenes from multi-view images under different weather conditions.
Specifically, we explicitly categorize the multi-weather artifacts into the
dense particles and lens occlusions that have very different characters, in
which the former are caused by snowflakes and raindrops in the air, and the
latter are raised by the precipitation on the camera lens. In light of this, we
propose a dense-to-sparse preprocess strategy, which sequentially removes the
dense particles by an Atmospheric Effect Filter (AEF) and then extracts the
relatively sparse occlusion masks with a Lens Effect Detector (LED). Finally,
we train a set of 3D Gaussians by the processed images and generated masks for
excluding occluded areas, and accurately recover the underlying clear scene by
Gaussian splatting. We conduct a diverse and challenging benchmark to
facilitate the evaluation of 3D reconstruction under complex weather scenarios.
Extensive experiments on this benchmark demonstrate that our WeatherGS
consistently produces high-quality, clean scenes across various weather
scenarios, outperforming existing state-of-the-art methods. See project
page:https://jumponthemoon.github.io/weather-gs.",2024-12-25T10:16:57Z,http://arxiv.org/abs/2412.18862v1,"Chenghao Qian, Yuhu Guo, Wenjing Li, Gustav Markkula"
"Few-shot Metric Domain Adaptation: Practical Learning Strategies for an
  Automated Plant Disease Diagnosis","Numerous studies have explored image-based automated systems for plant
disease diagnosis, demonstrating impressive diagnostic capabilities. However,
recent large-scale analyses have revealed a critical limitation: that the
diagnostic capability suffers significantly when validated on images captured
in environments (domains) differing from those used during training. This
shortfall stems from the inherently limited dataset size and the diverse
manifestation of disease symptoms, combined with substantial variations in
cultivation environments and imaging conditions, such as equipment and
composition. These factors lead to insufficient variety in training data,
ultimately constraining the system's robustness and generalization. To address
these challenges, we propose Few-shot Metric Domain Adaptation (FMDA), a
flexible and effective approach for enhancing diagnostic accuracy in practical
systems, even when only limited target data is available. FMDA reduces domain
discrepancies by introducing a constraint to the diagnostic model that
minimizes the ""distance"" between feature spaces of source (training) data and
target data with limited samples. FMDA is computationally efficient, requiring
only basic feature distance calculations and backpropagation, and can be
seamlessly integrated into any machine learning (ML) pipeline. In large-scale
experiments, involving 223,015 leaf images across 20 fields and 3 crop species,
FMDA achieved F1 score improvements of 11.1 to 29.3 points compared to cases
without target data, using only 10 images per disease from the target domain.
Moreover, FMDA consistently outperformed fine-tuning methods utilizing the same
data, with an average improvement of 8.5 points.",2024-12-25T10:01:30Z,http://arxiv.org/abs/2412.18859v1,"Shoma Kudo, Satoshi Kagiwada, Hitoshi Iyatomi"
Computing Approximate Graph Edit Distance via Optimal Transport,"Given a graph pair $(G^1, G^2)$, graph edit distance (GED) is defined as the
minimum number of edit operations converting $G^1$ to $G^2$. GED is a
fundamental operation widely used in many applications, but its exact
computation is NP-hard, so the approximation of GED has gained a lot of
attention. Data-driven learning-based methods have been found to provide
superior results compared to classical approximate algorithms, but they
directly fit the coupling relationship between a pair of vertices from their
vertex features. We argue that while pairwise vertex features can capture the
coupling cost (discrepancy) of a pair of vertices, the vertex coupling matrix
should be derived from the vertex-pair cost matrix through a more
well-established method that is aware of the global context of the graph pair,
such as optimal transport. In this paper, we propose an ensemble approach that
integrates a supervised learning-based method and an unsupervised method, both
based on optimal transport. Our learning method, GEDIOT, is based on inverse
optimal transport that leverages a learnable Sinkhorn algorithm to generate the
coupling matrix. Our unsupervised method, GEDGW, models GED computation as a
linear combination of optimal transport and its variant, Gromov-Wasserstein
discrepancy, for node and edge operations, respectively, which can be solved
efficiently without needing the ground truth. Our ensemble method, GEDHOT,
combines GEDIOT and GEDGW to further boost the performance. Extensive
experiments demonstrate that our methods significantly outperform the existing
methods in terms of the performance of GED computation, edit path generation,
and model generalizability.",2024-12-25T09:55:14Z,http://arxiv.org/abs/2412.18857v1,"Qihao Cheng, Da Yan, Tianhao Wu, Zhongyi Huang, Qin Zhang"
"Digital Twin Enhanced Deep Reinforcement Learning for Intelligent
  Omni-Surface Configurations in MU-MIMO Systems","Intelligent omni-surface (IOS) is a promising technique to enhance the
capacity of wireless networks, by reflecting and refracting the incident signal
simultaneously. Traditional IOS configuration schemes, relying on all
sub-channels' channel state information and user equipments' mobility, are
difficult to implement in complex realistic systems. Existing works attempt to
address this issue employing deep reinforcement learning (DRL), but this method
requires a lot of trial-and-error interactions with the external environment
for efficient results and thus cannot satisfy the real-time decision-making. To
enable model-free and real-time IOS control, this paper puts forth a new
framework that integrates DRL and digital twins. DeepIOS, a DRL based IOS
configuration scheme with the goal of maximizing the sum data rate, is first
developed to jointly optimize the phase-shift and amplitude of IOS in
multi-user multiple-input-multiple-output systems. Thereafter, to further
reduce the computational complexity, DeepIOS introduces an action branch
architecture, which separately decides two optimization variables in parallel.
Finally, a digital twin module is constructed through supervised learning as a
pre-verification platform for DeepIOS, such that the decision-making's
real-time can be guaranteed. The formulated framework is a closed-loop system,
in which the physical space provides data to establish and calibrate the
digital space, while the digital space generates experience samples for DeepIOS
training and sends the trained parameters to the IOS controller for
configurations. Numerical results show that compared with random and MAB
schemes, the proposed framework attains a higher data rate and is more robust
to different settings. Furthermore, the action branch architecture reduces
DeepIOS's computational complexity, and the digital twin module improves the
convergence speed and run-time.",2024-12-25T09:53:07Z,http://arxiv.org/abs/2412.18856v1,"Xiaowen Ye, Xianghao Yu, Liqun Fu"
"Optimistic Critic Reconstruction and Constrained Fine-Tuning for General
  Offline-to-Online RL","Offline-to-online (O2O) reinforcement learning (RL) provides an effective
means of leveraging an offline pre-trained policy as initialization to improve
performance rapidly with limited online interactions. Recent studies often
design fine-tuning strategies for a specific offline RL method and cannot
perform general O2O learning from any offline method. To deal with this
problem, we disclose that there are evaluation and improvement mismatches
between the offline dataset and the online environment, which hinders the
direct application of pre-trained policies to online fine-tuning. In this
paper, we propose to handle these two mismatches simultaneously, which aims to
achieve general O2O learning from any offline method to any online method.
Before online fine-tuning, we re-evaluate the pessimistic critic trained on the
offline dataset in an optimistic way and then calibrate the misaligned critic
with the reliable offline actor to avoid erroneous update. After obtaining an
optimistic and and aligned critic, we perform constrained fine-tuning to combat
distribution shift during online learning. We show empirically that the
proposed method can achieve stable and efficient performance improvement on
multiple simulated tasks when compared to the state-of-the-art methods.",2024-12-25T09:52:22Z,http://arxiv.org/abs/2412.18855v1,"Qin-Wen Luo, Ming-Kun Xie, Ye-Wen Wang, Sheng-Jun Huang"
"Gravitational waves from equatorially eccentric extreme mass ratio
  inspirals around swirling Kerr black holes","We have studied the gravitational wave generated by extreme mass ratio
inspirals (EMRIs) along eccentric orbits on equatorial plane within the frame
of the swirling-Kerr black hole spacetime. The swirling-Kerr black hole has an
extra swirling parameter, which characterizes the rotation of universe
background. Our findings indicate that this swirling parameter leads to a delay
phase shift in the gravitational waveforms. The impact of the swirling
parameter on EMRI gravitational waves is suppressed by the black hole's spin
parameter. As a result, extracting information about the swirling parameter
from gravitational waves in a static black hole spacetime is much easier than
in the case of a rapidly rotating black hole. Our analysis also shows that a
high black hole spin leads to a greater overlap of gravitational waveforms for
different swirling parameters. We further investigate the potential issue of
waveform confusion caused by the orbital eccentricity and semi-latus rectum
parameters. As the swirling parameter increases, the relative variation in
eccentricity also increases, while the variation in the semi-latus rectum
decreases rapidly. The trends in these changes with the swirling parameter
resemble those observed with the MOG (Modified Gravity) parameter, though with
different rates of change. These results provide deeper insights into the
properties of EMRI gravitational waves and the swirling of the universe
background.",2024-12-25T09:51:58Z,http://arxiv.org/abs/2412.18854v1,"Yuhang Gu, Songbai Chen, Jiliang Jing"
Cross-View Image Set Geo-Localization,"Cross-view geo-localization (CVGL) has been widely applied in fields such as
robotic navigation and augmented reality. Existing approaches primarily use
single images or fixed-view image sequences as queries, which limits
perspective diversity. In contrast, when humans determine their location
visually, they typically move around to gather multiple perspectives. This
behavior suggests that integrating diverse visual cues can improve
geo-localization reliability. Therefore, we propose a novel task: Cross-View
Image Set Geo-Localization (Set-CVGL), which gathers multiple images with
diverse perspectives as a query set for localization. To support this task, we
introduce SetVL-480K, a benchmark comprising 480,000 ground images captured
worldwide and their corresponding satellite images, with each satellite image
corresponds to an average of 40 ground images from varied perspectives and
locations. Furthermore, we propose FlexGeo, a flexible method designed for
Set-CVGL that can also adapt to single-image and image-sequence inputs. FlexGeo
includes two key modules: the Similarity-guided Feature Fuser (SFF), which
adaptively fuses image features without prior content dependency, and the
Individual-level Attributes Learner (IAL), leveraging geo-attributes of each
image for comprehensive scene perception. FlexGeo consistently outperforms
existing methods on SetVL-480K and two public datasets, SeqGeo and KITTI-CVL,
achieving a localization accuracy improvement of over 22% on SetVL-480K.",2024-12-25T09:46:14Z,http://arxiv.org/abs/2412.18852v1,"Qiong Wu, Panwang Xia, Lei Yu, Yi Liu, Mingtao Xiong, Liheng Zhong, Jingdong Chen, Ming Yang, Yongjun Zhang, Yi Wan"
"Attention-Enhanced Short-Time Wiener Solution for Acoustic Echo
  Cancellation","Acoustic Echo Cancellation (AEC) is an essential speech signal processing
technology that removes echoes from microphone inputs to facilitate
natural-sounding full-duplex communication. Currently, deep learning-based AEC
methods primarily focus on refining model architectures, frequently neglecting
the incorporation of knowledge from traditional filter theory. This paper
presents an innovative approach to AEC by introducing an attention-enhanced
short-time Wiener solution. Our method strategically harnesses attention
mechanisms to mitigate the impact of double-talk interference, thereby
optimizing the efficiency of knowledge utilization. The derivation of the
short-term Wiener solution, which adapts classical Wiener solutions to finite
input causality, integrates established insights from filter theory into this
method. The experimental outcomes corroborate the effectiveness of our proposed
approach, surpassing other baseline models in performance and generalization.
The official code is available at https://github.com/ZhaoF-i/ASTWS-AEC",2024-12-25T09:42:41Z,http://arxiv.org/abs/2412.18851v1,"Fei Zhao, Xueliang Zhang"
"SWAG: Long-term Surgical Workflow Prediction with Generative-based
  Anticipation","While existing recognition approaches excel at identifying current surgical
phases, they provide limited foresight into future procedural steps,
restricting their intraoperative utility. Similarly, current anticipation
methods are constrained to predicting short-term events or singular future
occurrences, neglecting the dynamic and sequential nature of surgical
workflows. To address these limitations, we propose SWAG (Surgical Workflow
Anticipative Generation), a unified framework for phase recognition and
long-term anticipation of surgical workflows. SWAG employs two generative
decoding methods -- single-pass (SP) and auto-regressive (AR) -- to predict
sequences of future surgical phases. A novel prior knowledge embedding
mechanism enhances the accuracy of anticipatory predictions. The framework
addresses future phase classification and remaining time regression tasks.
Additionally, a regression-to-classification (R2C) method is introduced to map
continuous predictions to discrete temporal segments. SWAG's performance was
evaluated on the Cholec80 and AutoLaparo21 datasets. The single-pass
classification model with prior knowledge embeddings (SWAG-SP\*) achieved
53.5\% accuracy in 15-minute anticipation on AutoLaparo21, while the R2C model
reached 60.8\% accuracy on Cholec80. SWAG's single-pass regression approach
outperformed existing methods for remaining time prediction, achieving weighted
mean absolute errors of 0.32 and 0.48 minutes for 2- and 3-minute horizons,
respectively. SWAG demonstrates versatility across classification and
regression tasks, offering robust tools for real-time surgical workflow
anticipation. By unifying recognition and anticipatory capabilities, SWAG
provides actionable predictions to enhance intraoperative decision-making.",2024-12-25T09:29:57Z,http://arxiv.org/abs/2412.18849v1,"Maxence Boels, Yang Liu, Prokar Dasgupta, Alejandro Granados, Sebastien Ourselin"
Machine Learning-Based Detection of Pump-and-Dump Schemes in Real-Time,"Cryptocurrency markets often face manipulation through prevalent
pump-and-dump (P&amp;D) schemes, where self-organized Telegram groups, some
exceeding two million members, artificially inflate target cryptocurrency
prices. These groups sell premium access to inside information, worsening
information asymmetry and financial risks for subscribers and all investors.
This paper presents a real-time prediction pipeline to forecast target coins
and alert investors to possible P&amp;D schemes. In a Poloniex case study, the
model accurately identified the target coin among the top five from 50 random
coins in 24 out of 43 (55.81%) P&amp;D events. The pipeline uses advanced natural
language processing (NLP) to classify Telegram messages, identifying 2,079 past
pump events and detecting new ones in real-time. Our analysis also evaluates
the susceptibility of token standards - ERC-20, ERC-721, BRC-20, Inscriptions,
and Runes - to manipulation and identifies exchanges commonly involved in P&amp;D
schemes.",2024-12-25T09:23:36Z,http://arxiv.org/abs/2412.18848v1,"Manuel Bolz, Kevin Bründler, Liam Kane, Panagiotis Patsias, Liam Tessendorf, Krzysztof Gogol, Taehoon Kim, Claudio Tessone"
"TPCH: Tensor-interacted Projection and Cooperative Hashing for
  Multi-view Clustering","In recent years, anchor and hash-based multi-view clustering methods have
gained attention for their efficiency and simplicity in handling large-scale
data. However, existing methods often overlook the interactions among
multi-view data and higher-order cooperative relationships during projection,
negatively impacting the quality of hash representation in low-dimensional
spaces, clustering performance, and sensitivity to noise. To address this
issue, we propose a novel approach named Tensor-Interacted Projection and
Cooperative Hashing for Multi-View Clustering(TPCH). TPCH stacks multiple
projection matrices into a tensor, taking into account the synergies and
communications during the projection process. By capturing higher-order
multi-view information through dual projection and Hamming space, TPCH employs
an enhanced tensor nuclear norm to learn more compact and distinguishable hash
representations, promoting communication within and between views. Experimental
results demonstrate that this refined method significantly outperforms
state-of-the-art methods in clustering on five large-scale multi-view datasets.
Moreover, in terms of CPU time, TPCH achieves substantial acceleration compared
to the most advanced current methods. The code is available at
\textcolor{red}{\url{https://github.com/jankin-wang/TPCH}}.",2024-12-25T09:22:11Z,http://arxiv.org/abs/2412.18847v1,"Zhongwen Wang, Xingfeng Li, Yinghui Sun, Quansen Sun, Yuan Sun, Han Ling, Jian Dai, Zhenwen Ren"
"Enhancing Federated Graph Learning via Adaptive Fusion of Structural and
  Node Characteristics","Federated Graph Learning (FGL) has demonstrated the advantage of training a
global Graph Neural Network (GNN) model across distributed clients using their
local graph data. Unlike Euclidean data (\eg, images), graph data is composed
of nodes and edges, where the overall node-edge connections determine the
topological structure, and individual nodes along with their neighbors capture
local node features. However, existing studies tend to prioritize one aspect
over the other, leading to an incomplete understanding of the data and the
potential misidentification of key characteristics across varying graph
scenarios. Additionally, the non-independent and identically distributed
(non-IID) nature of graph data makes the extraction of these two data
characteristics even more challenging. To address the above issues, we propose
a novel FGL framework, named FedGCF, which aims to simultaneously extract and
fuse structural properties and node features to effectively handle diverse
graph scenarios. FedGCF first clusters clients by structural similarity,
performing model aggregation within each cluster to form the shared structural
model. Next, FedGCF selects the clients with common node features and
aggregates their models to generate a common node model. This model is then
propagated to all clients, allowing common node features to be shared. By
combining these two models with a proper ratio, FedGCF can achieve a
comprehensive understanding of the graph data and deliver better performance,
even under non-IID distributions. Experimental results show that FedGCF
improves accuracy by 4.94%-7.24% under different data distributions and reduces
communication cost by 64.18%-81.25% to reach the same accuracy compared to
baselines.",2024-12-25T09:20:06Z,http://arxiv.org/abs/2412.18845v1,"Xianjun Gao, Jianchun Liu, Hongli Xu, Shilong Wang, Liusheng Huang"
"Improving Integrated Gradient-based Transferable Adversarial Examples by
  Refining the Integration Path","Transferable adversarial examples are known to cause threats in practical,
black-box attack scenarios. A notable approach to improving transferability is
using integrated gradients (IG), originally developed for model
interpretability. In this paper, we find that existing IG-based attacks have
limited transferability due to their naive adoption of IG in model
interpretability. To address this limitation, we focus on the IG integration
path and refine it in three aspects: multiplicity, monotonicity, and diversity,
supported by theoretical analyses. We propose the Multiple Monotonic
Diversified Integrated Gradients (MuMoDIG) attack, which can generate highly
transferable adversarial examples on different CNN and ViT models and defenses.
Experiments validate that MuMoDIG outperforms the latest IG-based attack by up
to 37.3\% and other state-of-the-art attacks by 8.4\%. In general, our study
reveals that migrating established techniques to improve transferability may
require non-trivial efforts. Code is available at
\url{https://github.com/RYC-98/MuMoDIG}.",2024-12-25T09:15:39Z,http://arxiv.org/abs/2412.18844v1,"Yuchen Ren, Zhengyu Zhao, Chenhao Lin, Bo Yang, Lu Zhou, Zhe Liu, Chao Shen"
"Context-Based Semantic-Aware Alignment for Semi-Supervised Multi-Label
  Learning","Due to the lack of extensive precisely-annotated multi-label data in real
word, semi-supervised multi-label learning (SSMLL) has gradually gained
attention. Abundant knowledge embedded in vision-language models (VLMs)
pre-trained on large-scale image-text pairs could alleviate the challenge of
limited labeled data under SSMLL setting.Despite existing methods based on
fine-tuning VLMs have achieved advances in weakly-supervised multi-label
learning, they failed to fully leverage the information from labeled data to
enhance the learning of unlabeled data. In this paper, we propose a
context-based semantic-aware alignment method to solve the SSMLL problem by
leveraging the knowledge of VLMs. To address the challenge of handling multiple
semantics within an image, we introduce a novel framework design to extract
label-specific image features. This design allows us to achieve a more compact
alignment between text features and label-specific image features, leading the
model to generate high-quality pseudo-labels. To incorporate the model with
comprehensive understanding of image, we design a semi-supervised context
identification auxiliary task to enhance the feature representation by
capturing co-occurrence information. Extensive experiments on multiple
benchmark datasets demonstrate the effectiveness of our proposed method.",2024-12-25T09:06:54Z,http://arxiv.org/abs/2412.18842v1,"Heng-Bo Fan, Ming-Kun Xie, Jia-Hao Xiao, Sheng-Jun Huang"
"Advancing NAM-to-Speech Conversion with Novel Methods and the MultiNAM
  Dataset","Current Non-Audible Murmur (NAM)-to-speech techniques rely on voice cloning
to simulate ground-truth speech from paired whispers. However, the simulated
speech often lacks intelligibility and fails to generalize well across
different speakers. To address this issue, we focus on learning phoneme-level
alignments from paired whispers and text and employ a Text-to-Speech (TTS)
system to simulate the ground-truth. To reduce dependence on whispers, we learn
phoneme alignments directly from NAMs, though the quality is constrained by the
available training data. To further mitigate reliance on NAM/whisper data for
ground-truth simulation, we propose incorporating the lip modality to infer
speech and introduce a novel diffusion-based method that leverages recent
advancements in lip-to-speech technology. Additionally, we release the MultiNAM
dataset with over $7.96$ hours of paired NAM, whisper, video, and text data
from two speakers and benchmark all methods on this dataset. Speech samples and
the dataset are available at \url{https://diff-nam.github.io/DiffNAM/}",2024-12-25T08:57:24Z,http://arxiv.org/abs/2412.18839v1,"Neil Shah, Shirish Karande, Vineet Gandhi"
DiFiC: Your Diffusion Model Holds the Secret to Fine-Grained Clustering,"Fine-grained clustering is a practical yet challenging task, whose essence
lies in capturing the subtle differences between instances of different
classes. Such subtle differences can be easily disrupted by data augmentation
or be overwhelmed by redundant information in data, leading to significant
performance degradation for existing clustering methods. In this work, we
introduce DiFiC a fine-grained clustering method building upon the conditional
diffusion model. Distinct from existing works that focus on extracting
discriminative features from images, DiFiC resorts to deducing the textual
conditions used for image generation. To distill more precise and
clustering-favorable object semantics, DiFiC further regularizes the diffusion
target and guides the distillation process utilizing neighborhood similarity.
Extensive experiments demonstrate that DiFiC outperforms both state-of-the-art
discriminative and generative clustering methods on four fine-grained image
clustering benchmarks. We hope the success of DiFiC will inspire future
research to unlock the potential of diffusion models in tasks beyond
generation. The code will be released.",2024-12-25T08:55:48Z,http://arxiv.org/abs/2412.18838v1,"Ruohong Yang, Peng Hu, Xi Peng, Xiting Liu, Yunfan Li"
"MRI2Speech: Speech Synthesis from Articulatory Movements Recorded by
  Real-time MRI","Previous real-time MRI (rtMRI)-based speech synthesis models depend heavily
on noisy ground-truth speech. Applying loss directly over ground truth
mel-spectrograms entangles speech content with MRI noise, resulting in poor
intelligibility. We introduce a novel approach that adapts the multi-modal
self-supervised AV-HuBERT model for text prediction from rtMRI and incorporates
a new flow-based duration predictor for speaker-specific alignment. The
predicted text and durations are then used by a speech decoder to synthesize
aligned speech in any novel voice. We conduct thorough experiments on two
datasets and demonstrate our method's generalization ability to unseen
speakers. We assess our framework's performance by masking parts of the rtMRI
video to evaluate the impact of different articulators on text prediction. Our
method achieves a $15.18\%$ Word Error Rate (WER) on the USC-TIMIT MRI corpus,
marking a huge improvement over the current state-of-the-art. Speech samples
are available at \url{https://mri2speech.github.io/MRI2Speech/}",2024-12-25T08:49:43Z,http://arxiv.org/abs/2412.18836v1,"Neil Shah, Ayan Kashyap, Shirish Karande, Vineet Gandhi"
