Title,Summary,Published,Link,Authors
MoPD: Mixture-of-Prompts Distillation for Vision-Language Models,"Soft prompt learning methods are effective for adapting vision-language
models (VLMs) to downstream tasks. Nevertheless, empirical evidence reveals a
tendency of existing methods that they overfit seen classes and exhibit
degraded performance on unseen classes. This limitation is due to the inherent
bias in the training data towards the seen classes. To address this issue, we
propose a novel soft prompt learning method, named Mixture-of-Prompts
Distillation (MoPD), which can effectively transfer useful knowledge from hard
prompts manually hand-crafted (a.k.a. teacher prompts) to the learnable soft
prompt (a.k.a. student prompt), thereby enhancing the generalization ability of
soft prompts on unseen classes. Moreover, the proposed MoPD method utilizes a
gating network that learns to select hard prompts used for prompt distillation.
Extensive experiments demonstrate that the proposed MoPD method outperforms
state-of-the-art baselines especially on on unseen classes.",2024-12-26T06:57:04Z,http://arxiv.org/abs/2412.19087v1,"Yang Chen, Shuai Fu, Yu Zhang"
Investigating the Temporal Dynamics of Cyber Threat Intelligence,"Indicators of Compromise (IoCs) play a crucial role in the rapid detection
and mitigation of cyber threats. However, the existing body of literature lacks
in-depth analytical studies on the temporal aspects of IoC publication,
especially when considering up-to-date datasets related to Common
Vulnerabilities and Exposures (CVEs). This paper addresses this gap by
conducting an analysis of the timeliness and comprehensiveness of Cyber Threat
Intelligence (CTI) pertaining to several recent CVEs. The insights derived from
this study aim to enhance cybersecurity defense strategies, particularly when
dealing with dynamic cyber threats that continually adapt their Tactics,
Techniques, and Procedures (TTPs). Utilizing IoCs sourced from multiple
providers, we scrutinize the IoC publication rate. Our analysis delves into how
various factors, including the inherent nature of a threat, its evolutionary
trajectory, and its observability over time, influence the publication rate of
IoCs. Our preliminary findings emphasize the critical need for cyber defenders
to maintain a constant state of vigilance in updating their IoCs for any given
vulnerability. This vigilance is warranted because the publication rate of IoCs
may exhibit fluctuations over time. We observe a recurring pattern akin to an
epidemic model, with an initial phase following the public disclosure of a
vulnerability characterized by sparse IoC publications, followed by a sudden
surge, and subsequently, a protracted period with a slower rate of IoC
publication.",2024-12-26T06:54:27Z,http://arxiv.org/abs/2412.19086v1,"Angel Kodituwakku, Clark Xu, Daniel Rogers, David K. Ahn, Errin W. Fulp"
"Assessing Pre-trained Models for Transfer Learning through Distribution
  of Spectral Components","Pre-trained model assessment for transfer learning aims to identify the
optimal candidate for the downstream tasks from a model hub, without the need
of time-consuming fine-tuning. Existing advanced works mainly focus on
analyzing the intrinsic characteristics of the entire features extracted by
each pre-trained model or how well such features fit the target labels. This
paper proposes a novel perspective for pre-trained model assessment through the
Distribution of Spectral Components (DISCO). Through singular value
decomposition of features extracted from pre-trained models, we investigate
different spectral components and observe that they possess distinct
transferability, contributing diversely to the fine-tuning performance.
Inspired by this, we propose an assessment method based on the distribution of
spectral components which measures the proportions of their corresponding
singular values. Pre-trained models with features concentrating on more
transferable components are regarded as better choices for transfer learning.
We further leverage the labels of downstream data to better estimate the
transferability of each spectral component and derive the final assessment
criterion. Our proposed method is flexible and can be applied to both
classification and regression tasks. We conducted comprehensive experiments
across three benchmarks and two tasks including image classification and object
detection, demonstrating that our method achieves state-of-the-art performance
in choosing proper pre-trained models from the model hub for transfer learning.",2024-12-26T06:54:22Z,http://arxiv.org/abs/2412.19085v1,"Tengxue Zhang, Yang Shu, Xinyang Chen, Yifei Long, Chenjuan Guo, Bin Yang"
A Microservice Graph Generator with Production Characteristics,"A production microservice application may provide multiple services, queries
of a service may have different call graphs, and a microservice may be shared
across call graphs. It is challenging to improve the resource efficiency of
such complex applications without proper benchmarks, while production traces
are too large to be used in experiments. To this end, we propose a Service
Dependency Graph Generator (DGG) that comprises a Data Handler and a Graph
Generator, for generating the service dependency graphs of benchmarks that
incorporate production-level characteristics from traces. The data handler
first constructs fine-grained call graphs with dynamic interface and repeated
calling features from the trace and merges them into dependency graphs, and
then clusters them into different categories based on the topological and
invocation types. Taking the organized data and the selected category, the
graph generator simulates the process of real microservices invoking downstream
microservices using a random graph model, generates multiple call graphs, and
merges the call graphs to form the small-scale service dependency graph with
production-level characteristics. Case studies show that DGG's generated graphs
are similar to real traces in terms of topologies. Moreover, the resource
scaling based on DGG's fine-grained call graph constructing increases the
resource efficiency by up to 44.8% while ensuring the required QoS.",2024-12-26T06:51:35Z,http://arxiv.org/abs/2412.19083v1,"Fanrong Du, Jiuchen Shi, Quan Chen, Li Li, Minyi Guo"
Blue laser induced bright red fluorescence in hot cesium vapor,"We have observed laser-induced fluorescence using 456 nm laser radiation,
resonant with the 6S1/2-7P3/2 transition in Cs atoms. It includes red emission
lines in the range of 580-730 nm and a prominent line at 852 nm corresponding
to the 6P3/2-6S1/2 transition. A T-shaped all-sapphire cell with a length of 1
cm, containing Cs atomic vapor and capable of being heated up to 500 oC, was
used. The laser-induced fluorescence (LIF) power at 852 nm was investigated as
a function of the cell temperature. The maximum LIF power was achieved at 130
oC, while a significant decrease was observed around 300 oC. At 130 oC, the
Doppler-broadened LIF spectrum at 852 nm exhibited self-conversion, resulting
in the formation of two distinct peaks within the spectrum. The LIF power at
852 nm was also studied as a function of the 456 nm radiation power. The Cs
cell demonstrated potential as an efficient optical filter and down-converter,
effectively transforming 456 nm radiation into 852 nm radiation.",2024-12-26T06:43:33Z,http://arxiv.org/abs/2412.19081v1,"Armen Sargsyan, Anahit Gogyan, David Sarkisyan"
"Mask Factory: Towards High-quality Synthetic Data Generation for
  Dichotomous Image Segmentation","Dichotomous Image Segmentation (DIS) tasks require highly precise
annotations, and traditional dataset creation methods are labor intensive,
costly, and require extensive domain expertise. Although using synthetic data
for DIS is a promising solution to these challenges, current generative models
and techniques struggle with the issues of scene deviations, noise-induced
errors, and limited training sample variability. To address these issues, we
introduce a novel approach, \textbf{\ourmodel{}}, which provides a scalable
solution for generating diverse and precise datasets, markedly reducing
preparation time and costs. We first introduce a general mask editing method
that combines rigid and non-rigid editing techniques to generate high-quality
synthetic masks. Specially, rigid editing leverages geometric priors from
diffusion models to achieve precise viewpoint transformations under zero-shot
conditions, while non-rigid editing employs adversarial training and
self-attention mechanisms for complex, topologically consistent modifications.
Then, we generate pairs of high-resolution image and accurate segmentation mask
using a multi-conditional control generation method. Finally, our experiments
on the widely-used DIS5K dataset benchmark demonstrate superior performance in
quality and efficiency compared to existing methods. The code is available at
\url{https://qian-hao-tian.github.io/MaskFactory/}.",2024-12-26T06:37:25Z,http://arxiv.org/abs/2412.19080v1,"Haotian Qian, YD Chen, Shengtao Lou, Fahad Shahbaz Khan, Xiaogang Jin, Deng-Ping Fan"
"Graph-Enhanced Dual-Stream Feature Fusion with Pre-Trained Model for
  Acoustic Traffic Monitoring","Microphone array techniques are widely used in sound source localization and
smart city acoustic-based traffic monitoring, but these applications face
significant challenges due to the scarcity of labeled real-world traffic audio
data and the complexity and diversity of application scenarios. The DCASE
Challenge's Task 10 focuses on using multi-channel audio signals to count
vehicles (cars or commercial vehicles) and identify their directions
(left-to-right or vice versa). In this paper, we propose a graph-enhanced
dual-stream feature fusion network (GEDF-Net) for acoustic traffic monitoring,
which simultaneously considers vehicle type and direction to improve detection.
We propose a graph-enhanced dual-stream feature fusion strategy which consists
of a vehicle type feature extraction (VTFE) branch, a vehicle direction feature
extraction (VDFE) branch, and a frame-level feature fusion module to combine
the type and direction feature for enhanced performance. A pre-trained model
(PANNs) is used in the VTFE branch to mitigate data scarcity and enhance the
type features, followed by a graph attention mechanism to exploit temporal
relationships and highlight important audio events within these features. The
frame-level fusion of direction and type features enables fine-grained feature
representation, resulting in better detection performance. Experiments
demonstrate the effectiveness of our proposed method. GEDF-Net is our
submission that achieved 1st place in the DCASE 2024 Challenge Task 10.",2024-12-26T06:28:42Z,http://arxiv.org/abs/2412.19078v1,"Shitong Fan, Feiyang Xiao, Wenbo Wang, Shuhan Qi, Qiaoxi Zhu, Wenwu Wang, Jian Guan"
Prescribed-Time Boundary Control of Flexible String Systems,"This paper presents a boundary control scheme for prescribed-time (PT) stable
of flexible string systems via backstepping method, and the dynamics of such
systems modeled by Hamilton's principle is described as hyperbolic partial
differential equation (PDE). Initially, to construct a boundary controller with
PT stabilization capacity, a PT stable hyperbolic PDE system with time-varying
coefficient is chosen as the target system, and a corresponding Volterra
integral transform with time-varying kernel function is considered. Meanwhile,
the kernel equation and controller is determined by taking derivative. Then, to
identify the boundary controller, the well-posedness of kernel equation is
derived by means of successive approximation and mathematical induction, and
the upper bound of kernel function is estimated. Furthermore, the inverse
transform is proved with the help of a similar process for kernel function.
Subsequently, the PT stability of closed-loop system is proved by PT stability
of target system and reversible integral transform. Finally, the simulation
results demonstrate the effectiveness of our scheme.",2024-12-26T06:08:15Z,http://arxiv.org/abs/2412.19073v1,"He Yang, Chuan Zhang, Yingxin Guo, Xianfu Zhang"
"Robust Speech and Natural Language Processing Models for Depression
  Screening","Depression is a global health concern with a critical need for increased
patient screening. Speech technology offers advantages for remote screening but
must perform robustly across patients. We have described two deep learning
models developed for this purpose. One model is based on acoustics; the other
is based on natural language processing. Both models employ transfer learning.
Data from a depression-labeled corpus in which 11,000 unique users interacted
with a human-machine application using conversational speech is used. Results
on binary depression classification have shown that both models perform at or
above AUC=0.80 on unseen data with no speaker overlap. Performance is further
analyzed as a function of test subset characteristics, finding that the models
are generally robust over speaker and session variables. We conclude that
models based on these approaches offer promise for generalized automated
depression screening.",2024-12-26T06:05:52Z,http://arxiv.org/abs/2412.19072v1,"Y. Lu, A. Harati, T. Rutowski, R. Oliveira, P. Chlebek, E. Shriberg"
Cross-Demographic Portability of Deep NLP-Based Depression Models,"Deep learning models are rapidly gaining interest for real-world applications
in behavioral health. An important gap in current literature is how well such
models generalize over different populations. We study Natural Language
Processing (NLP) based models to explore portability over two different corpora
highly mismatched in age. The first and larger corpus contains younger
speakers. It is used to train an NLP model to predict depression. When testing
on unseen speakers from the same age distribution, this model performs at
AUC=0.82. We then test this model on the second corpus, which comprises seniors
from a retirement community. Despite the large demographic differences in the
two corpora, we saw only modest degradation in performance for the
senior-corpus data, achieving AUC=0.76. Interestingly, in the senior
population, we find AUC=0.81 for the subset of patients whose health state is
consistent over time. Implications for demographic portability of speech-based
applications are discussed.",2024-12-26T05:54:24Z,http://arxiv.org/abs/2412.19070v1,"Tomek Rutowski, Elizabeth Shriberg, Amir Harati, Yang Lu, Ricardo Oliveira, Piotr Chlebek"
Effective and secure federated online learning to rank,"Online Learning to Rank (OLTR) optimises ranking models using implicit user
feedback, such as clicks. Unlike traditional Learning to Rank (LTR) methods
that rely on a static set of training data with relevance judgements to learn a
ranking model, OLTR methods update the model continually as new data arrives.
Thus, it addresses several drawbacks such as the high cost of human
annotations, potential misalignment between user preferences and human
judgments, and the rapid changes in user query intents. However, OLTR methods
typically require the collection of searchable data, user queries, and clicks,
which poses privacy concerns for users.
  Federated Online Learning to Rank (FOLTR) integrates OLTR within a Federated
Learning (FL) framework to enhance privacy by not sharing raw data. While
promising, FOLTR methods currently lag behind traditional centralised OLTR due
to challenges in ranking effectiveness, robustness with respect to data
distribution across clients, susceptibility to attacks, and the ability to
unlearn client interactions and data. This thesis presents a comprehensive
study on Federated Online Learning to Rank, addressing its effectiveness,
robustness, security, and unlearning capabilities, thereby expanding the
landscape of FOLTR.",2024-12-26T05:53:10Z,http://arxiv.org/abs/2412.19069v1,Shuyi Wang
"Attacking Voice Anonymization Systems with Augmented Feature and Speaker
  Identity Difference","This study focuses on the First VoicePrivacy Attacker Challenge within the
ICASSP 2025 Signal Processing Grand Challenge, which aims to develop speaker
verification systems capable of determining whether two anonymized speech
signals are from the same speaker. However, differences between feature
distributions of original and anonymized speech complicate this task. To
address this challenge, we propose an attacker system that combines Data
Augmentation enhanced feature representation and Speaker Identity Difference
enhanced classifier to improve verification performance, termed DA-SID.
Specifically, data augmentation strategies (i.e., data fusion and SpecAugment)
are utilized to mitigate feature distribution gaps, while probabilistic linear
discriminant analysis (PLDA) is employed to further enhance speaker identity
difference. Our system significantly outperforms the baseline, demonstrating
exceptional effectiveness and robustness against various voice anonymization
systems, ultimately securing a top-5 ranking in the challenge.",2024-12-26T05:52:44Z,http://arxiv.org/abs/2412.19068v1,"Yanzhe Zhang, Zhonghao Bi, Feiyang Xiao, Xuefeng Yang, Qiaoxi Zhu, Jian Guan"
Learning Monocular Depth from Events via Egomotion Compensation,"Event cameras are neuromorphically inspired sensors that sparsely and
asynchronously report brightness changes. Their unique characteristics of high
temporal resolution, high dynamic range, and low power consumption make them
well-suited for addressing challenges in monocular depth estimation (e.g.,
high-speed or low-lighting conditions). However, current existing methods
primarily treat event streams as black-box learning systems without
incorporating prior physical principles, thus becoming over-parameterized and
failing to fully exploit the rich temporal information inherent in event camera
data. To address this limitation, we incorporate physical motion principles to
propose an interpretable monocular depth estimation framework, where the
likelihood of various depth hypotheses is explicitly determined by the effect
of motion compensation. To achieve this, we propose a Focus Cost Discrimination
(FCD) module that measures the clarity of edges as an essential indicator of
focus level and integrates spatial surroundings to facilitate cost estimation.
Furthermore, we analyze the noise patterns within our framework and improve it
with the newly introduced Inter-Hypotheses Cost Aggregation (IHCA) module,
where the cost volume is refined through cost trend prediction and multi-scale
cost consistency constraints. Extensive experiments on real-world and synthetic
datasets demonstrate that our proposed framework outperforms cutting-edge
methods by up to 10\% in terms of the absolute relative error metric, revealing
superior performance in predicting accuracy.",2024-12-26T05:41:18Z,http://arxiv.org/abs/2412.19067v1,"Haitao Meng, Chonghao Zhong, Sheng Tang, Lian JunJia, Wenwei Lin, Zhenshan Bing, Yi Chang, Gang Chen, Alois Knoll"
"Predicting Accurate X-ray Absorption Spectra for CN$^+$, CN$^\bullet$,
  and CN$^-$: Insights from First-Principles Simulations","High-resolution X-ray spectroscopy is an essential tool in X-ray astronomy,
enabling detailed studies of celestial objects and their physical and chemical
properties. However, comprehensive mapping of high-resolution X-ray spectra for
even simple interstellar and circumstellar molecules is still lacking. In this
study, we conducted systematic quantum chemical simulations to predict the C1s
X-ray absorption spectra of CN$^+$, CN, and CN$^-$. Our findings provide
valuable references for both X-ray astronomy and laboratory studies. We
assigned the first electronic peak of CN$^+$ and CN to C1s $\rightarrow
\sigma^*$ transitions, while the peak for CN$^-$ corresponds to a C1s
$\rightarrow \pi^*$ transition. We further calculated the vibronic fine
structures for these transitions using the quantum wavepacket method based on
multiconfigurational-level, anharmonic potential energy curves, revealing
distinct energy positions for the 0-0 absorptions at 280.7 eV, 279.6 eV, and
285.8 eV. Each vibronic profile features a prominent 0-0 peak, showing overall
similarity but differing intensity ratios of the 0-0 and 0-1 peaks. Notably,
introducing a C1s core hole leads to shortened C-N bond lengths and increased
vibrational frequencies across all species. These findings enhance our
understanding of the electronic structures and X-ray spectra of carbon-nitrogen
species, emphasizing the influence of charge state on X-ray absorptions.",2024-12-26T05:27:06Z,http://arxiv.org/abs/2412.19065v1,"Jinyu Li, Sheng-Yu Wang, Lu Zhang, Guoyan Ge, Minrui Wei, Junxiang Zuo, Weijie Hua"
DAPoinTr: Domain Adaptive Point Transformer for Point Cloud Completion,"Point Transformers (PoinTr) have shown great potential in point cloud
completion recently. Nevertheless, effective domain adaptation that improves
transferability toward target domains remains unexplored. In this paper, we
delve into this topic and empirically discover that direct feature alignment on
point Transformer's CNN backbone only brings limited improvements since it
cannot guarantee sequence-wise domain-invariant features in the Transformer. To
this end, we propose a pioneering Domain Adaptive Point Transformer (DAPoinTr)
framework for point cloud completion. DAPoinTr consists of three key
components: Domain Query-based Feature Alignment (DQFA), Point Token-wise
Feature alignment (PTFA), and Voted Prediction Consistency (VPC). In
particular, DQFA is presented to narrow the global domain gaps from the
sequence via the presented domain proxy and domain query at the Transformer
encoder and decoder, respectively. PTFA is proposed to close the local domain
shifts by aligning the tokens, \emph{i.e.,} point proxy and dynamic query, at
the Transformer encoder and decoder, respectively. VPC is designed to consider
different Transformer decoders as multiple of experts (MoE) for ensembled
prediction voting and pseudo-label generation. Extensive experiments with
visualization on several domain adaptation benchmarks demonstrate the
effectiveness and superiority of our DAPoinTr compared with state-of-the-art
methods. Code will be publicly available at:
https://github.com/Yinghui-Li-New/DAPoinTr",2024-12-26T05:16:54Z,http://arxiv.org/abs/2412.19062v1,"Yinghui Li, Qianyu Zhou, Jingyu Gong, Ye Zhu, Richard Dazeley, Xinkui Zhao, Xuequan Lu"
"An active hydroelastic liquid crystal phase of a fluttering
  ferroelectric nematic","Polarization flutter, produced by an applied AC electric field drives an
equilibrium ferroelectric nematic ($\mathrm{N_F}$) liquid crystal (LC) through
a transition into a dissipative active ferroelectric nematic state exhibiting
strong elasto-hydrodynamic intermolecular interaction. In such a fluttering
ferroelectric, the typical equilibrium $\mathrm{N_F}$ textural features adopted
to reduce electrostatic energy, such as preferences for director bend, and
alignment of polarization parallel to LC/air interfaces, are overcome, giving
way to nonequilibrium conjugate structures in which director splay, and
alignment of polarization normal to $\mathrm{N_F}$/air interfaces are
preferred. Viewing the latter textures as those of an active nematic phase
reveals that self-organization to reduce effective viscosity and resulting
dissipation generates a flow-driven apparent nematic elasticity and interface
structuring that dominates equilibrium LC elastic and surface forces.",2024-12-26T05:13:55Z,http://arxiv.org/abs/2412.19061v1,"Xi Chen, Cory Pecinovsky, Eva Korblova, Matthew A. Glaser, Leo Radzihovsky, Joseph E. Maclennan, David M. Walba, Noel A. Clark"
Coarse-grained binning in Drell-Yan transverse momentum spectra,"We report a study of the determination of the intrinsic transverse momentum
of partons, the intrinsic $k_T$, from the dilepton transverse momentum $p_T$ in
Drell-Yan (DY) production at hadron colliders. The result shows that a good
sensitivity to the intrinsic $k_T$ distribution is achieved by measuring
relative ratios between the cross sections of suitably defined low-$p_T$ and
high-$p_T$ regions. The study is performed through both a pseudo-data test and
an extraction from measurements of the DY process by the CMS collaboration.
Since the methodology does not rely on any dedicated partition of bins, this
$p_T$-ratio observable requires less special treatment in very low $p_T$
regions, and propagates lower systematic uncertainties induced from unfolding
or momentum migration, in contrast with previous proposals of using a
fine-binning measurement of the differential cross section.",2024-12-26T05:13:39Z,http://arxiv.org/abs/2412.19060v1,"Wenxiao Zhan, Siqi Yang, Minghui Liu, Francesco Hautmann, Liang Han"
Faster Semi-streaming Matchings via Alternating Trees,"We design a deterministic algorithm for the $(1+\epsilon)$-approximate
maximum matching problem. Our primary result demonstrates that this problem can
be solved in $O(\epsilon^{-6})$ semi-streaming passes, improving upon the
$O(\epsilon^{-19})$ pass-complexity algorithm by [Fischer, Mitrovi\'c, and
Uitto, STOC'22]. This contributes substantially toward resolving Open
question~2 from [Assadi, SOSA'24]. Leveraging the framework introduced in
[FMU'22], our algorithm achieves an analogous round complexity speed-up for
computing a $(1+\epsilon)$-approximate maximum matching in both the Massively
Parallel Computation (MPC) and CONGEST models.
  The data structures maintained by our algorithm are formulated using blossom
notation and represented through alternating trees. This approach enables a
simplified correctness analysis by treating specific components as if operating
on bipartite graphs, effectively circumventing certain technical intricacies
present in prior work.",2024-12-26T04:59:27Z,http://arxiv.org/abs/2412.19057v1,"Slobodan Mitrović, Anish Mukherjee, Piotr Sankowski, Wen-Horng Sheu"
"SpectralKD: Understanding and Optimizing Vision Transformer Distillation
  through Spectral Analysis","Knowledge distillation effectively reduces model complexity while improving
performance, yet the underlying knowledge transfer mechanisms remain poorly
understood. We propose novel spectral analysis methods and guidelines to
optimize distillation, making the knowledge transfer process more
interpretable. Our analysis reveals that CaiT models concentrate information in
their first and last few layers, informing optimal layer selection for feature
map distillation. Surprisingly, we discover that Swin Transformer and CaiT
exhibit similar spectral encoding patterns despite their architectural
differences, enhancing our understanding of transformer architectures and
leading to improved feature map alignment strategies. Based on these insights,
we introduce a simple yet effective spectral alignment method named SpectralKD.
Experimental results demonstrate that following our guidelines enables
SpectralKD to achieve state-of-the-art performance (DeiT-Tiny: $+5.2\%$,
Swin-Tiny: $+1.4\%$ in ImageNet-1k Top-1 accuracy). Furthermore, through
spectral analysis of student models trained with and without distillation, we
show that distilled models mirror spectral patterns of their teachers,
providing a new lens for interpreting knowledge distillation dynamics. Our
code, pre-trained models, and experimental logs will be made publicly
available.",2024-12-26T04:45:05Z,http://arxiv.org/abs/2412.19055v1,"Huiyuan Tian, Bonan Xu, Shijian Li, Gang Pan"
Flattening subtyping by eta expansion,"To design type systems that use subtyping, we have to make tradeoffs. Deep
subtyping is more expressive than shallow subtyping, because deep subtyping
compares the entire structure of types. However, shallow subtyping is easier to
reason about. By eta-expanding source programs, we can get the effect of deep
subtyping with less of its complexity. An early paper on filter models
(Barendregt et al. 1983) examined two similar intersection type systems. The
first included a subsumption rule that used a rich subtyping relation,
including multiple rules for the top type and a distributivity rule. Their
second type system dropped the subsumption rule, but added a rule that allowed
a term to be eta-expanded before typing it. This rule in their second type
system compensated for the lack of subsumption: where their first type system
used subtyping to manipulate intersections deep inside types, their second type
system used introduction and elimination rules directly on the subterms created
by eta-expansion. Viewed as a computation, their proof of completeness for the
second (shallow) system performs eta-expansion. Thus, we can regard their proof
as inventing the application of eta-expansion to avoid deep subtyping. This
paper serves as a tutorial on using eta-expansion to obviate deep subtyping,
puts the invention of the technique by Barendregt et al. (1983) into context,
gives a complete proof of the relevant lemma, and discusses how the technique
can be used in type system design.",2024-12-26T04:28:10Z,http://arxiv.org/abs/2412.19053v1,Jana Dunfield
"Performance Characterization and Optimizations of Traditional ML
  Applications","Even in the era of Deep Learning based methods, traditional machine learning
methods with large data sets continue to attract significant attention.
However, we find an apparent lack of a detailed performance characterization of
these methods in the context of large training datasets. In this work, we study
the system's behavior of a number of traditional ML methods as implemented in
popular free software libraries/modules to identify critical performance
bottlenecks experienced by these applications. The performance characterization
study reveals several interesting insights on the performance of these
applications. Then we evaluate the performance benefits of applying some
well-known optimizations at the levels of caches and the main memory. More
specifically, we test the usefulness of optimizations such as (i) software
prefetching to improve cache performance and (ii) data layout and computation
reordering optimizations to improve locality in DRAM accesses. These
optimizations are implemented as modifications to the well-known scikit-learn
library, and hence can be easily leveraged by application programmers. We
evaluate the impact of the proposed optimizations using a combination of
simulation and execution on a real system. The software prefetching
optimization results in performance benefits varying from 5.2%-27.1% on
different ML applications while the data layout and computation reordering
approaches yield 6.16%-28.0% performance improvement.",2024-12-26T04:13:52Z,http://arxiv.org/abs/2412.19051v1,"Harsh Kumar, R. Govindarajan"
3+1 formalism of the minimally extended varying speed of light model,"The $3+1$ formalism provides a structured approach to analyzing spacetime by
separating it into spatial and temporal components. When applied to the
Robertson-Walker metric, it simplifies the analysis of cosmological evolution
by dividing the Einstein field equations into constraint and evolution
equations. It introduces the lapse function $N$ and the shift vector $N^i$,
which control how time and spatial coordinates evolve between hypersurfaces. In
standard model cosmology, $N = 1$ and $N^i = 0$ for the Robertson-Walker
metric. However, the $N$ becomes a function of time when we apply the metric to
the minimally extended varying speed of light model. This approach allows for a
more direct examination of the evolution of spatial geometry and offers
flexibility in handling scenarios where the lapse function and shift vector
vary. In this manuscript, we derive the model's $N$ and $N^i$, along with the
constraint and evolution equations, and demonstrate their consistency with the
existing Einstein equations. We have shown in a previous paper that the
possibility of changes in the speed of light in the Robertson-Walker metric is
due to cosmological time dilation. Through the $3+1$ formalism, we can make the
physical significance more explicit and demonstrate that it can be interpreted
as the lapse function. From this, we show that the minimally extended varying
speed of light model is consistent.",2024-12-26T04:05:39Z,http://arxiv.org/abs/2412.19049v1,Seokcheon Lee
Jasper and Stella: distillation of SOTA embedding models,"A crucial component of many deep learning applications (such as FAQ and RAG)
is dense retrieval, in which embedding models are used to convert raw text to
numerical vectors and then get the most similar text by MIPS (Maximum Inner
Product Search). Some text embedding benchmarks (e.g. MTEB, BEIR, and
AIR-Bench) have been established to evaluate embedding models accurately.
Thanks to these benchmarks, we can use SOTA models; however, the deployment and
application of these models in industry were hampered by their large vector
dimensions and numerous parameters. To alleviate this problem, 1) we present a
distillation technique that can enable a smaller student model to achieve good
performance. 2) Inspired by MRL we present a training approach of reducing the
vector dimensions based on its own vectors or its teacher vectors. 3) We do
simple yet effective alignment training between images and text to make our
model a multimodal encoder. We trained Stella and Jasper models using the
technologies above and achieved high scores on the MTEB leaderboard. We release
the model and data at Hugging Face Hub
(https://huggingface.co/infgrad/jasper_en_vision_language_v1) and the training
logs are at https://api.wandb.ai/links/dunnzhang0/z8jqoqpb.",2024-12-26T04:05:28Z,http://arxiv.org/abs/2412.19048v1,"Dun Zhang, FulongWang"
Inverses of integral transforms of RKHSs,"The Fourier transform and its inverse are well-known to have complex
conjugate integral kernels. S.~Saitoh demonstrated that this relationship
extends to the theory of integral transforms of Hilbert spaces of functions
under certain conditions. In this paper, we derive a necessary and sufficient
condition for the inverse of an integral transform of a Hilbert space of
functions to be represented by a complex conjugate integral kernel. As an
application, we present an alternative proof of Plancherel's theorem using the
theory of reproducing kernels.",2024-12-26T03:45:30Z,http://arxiv.org/abs/2412.19047v1,Akira Yamada
Revealing the Self: Brainwave-Based Human Trait Identification,"People exhibit unique emotional responses. In the same scenario, the
emotional reactions of two individuals can be either similar or vastly
different. For instance, consider one person's reaction to an invitation to
smoke versus another person's response to a query about their sleep quality.
The identification of these individual traits through the observation of common
physical parameters opens the door to a wide range of applications, including
psychological analysis, criminology, disease prediction, addiction control, and
more. While there has been previous research in the fields of psychometrics,
inertial sensors, computer vision, and audio analysis, this paper introduces a
novel technique for identifying human traits in real time using brainwave data.
To achieve this, we begin with an extensive study of brainwave data collected
from 80 participants using a portable EEG headset. We also conduct a
statistical analysis of the collected data utilizing box plots. Our analysis
uncovers several new insights, leading us to a groundbreaking unified approach
for identifying diverse human traits by leveraging machine learning techniques
on EEG data. Our analysis demonstrates that this proposed solution achieves
high accuracy. Moreover, we explore two deep-learning models to compare the
performance of our solution. Consequently, we have developed an integrated,
real-time trait identification solution using EEG data, based on the insights
from our analysis. To validate our approach, we conducted a rigorous user
evaluation with an additional 20 participants. The outcomes of this evaluation
illustrate both high accuracy and favorable user ratings, emphasizing the
robust potential of our proposed method to serve as a versatile solution for
human trait identification.",2024-12-26T03:27:34Z,http://arxiv.org/abs/2412.19041v1,"Md Mirajul Islam, Md Nahiyan Uddin, Maoyejatun Hasana, Debojit Pandit, Nafis Mahmud Rahman, Sriram Chellappan, Sami Azam, A. B. M. Alim Al Islam"
CL-attack: Textual Backdoor Attacks via Cross-Lingual Triggers,"Backdoor attacks significantly compromise the security of large language
models by triggering them to output specific and controlled content. Currently,
triggers for textual backdoor attacks fall into two categories: fixed-token
triggers and sentence-pattern triggers. However, the former are typically easy
to identify and filter, while the latter, such as syntax and style, do not
apply to all original samples and may lead to semantic shifts. In this paper,
inspired by cross-lingual (CL) prompts of LLMs in real-world scenarios, we
propose a higher-dimensional trigger method at the paragraph level, namely
CL-attack. CL-attack injects the backdoor by using texts with specific
structures that incorporate multiple languages, thereby offering greater
stealthiness and universality compared to existing backdoor attack techniques.
Extensive experiments on different tasks and model architectures demonstrate
that CL-attack can achieve nearly 100% attack success rate with a low poisoning
rate in both classification and generation tasks. We also empirically show that
the CL-attack is more robust against current major defense methods compared to
baseline backdoor attacks. Additionally, to mitigate CL-attack, we further
develop a new defense called TranslateDefense, which can partially mitigate the
impact of CL-attack.",2024-12-26T03:13:03Z,http://arxiv.org/abs/2412.19037v1,"Jingyi Zheng, Tianyi Hu, Tianshuo Cong, Xinlei He"
