Title,Summary,Published,Link,Authors
"Real-time Reflectance Generation for UAV Multispectral Imagery using an
  Onboard Downwelling Spectrometer in Varied Weather Conditions","Advancements in unmanned aerial vehicle (UAV) remote sensing with spectral
imaging enable efficient assessment of critical agronomic traits. However,
existing reflectance calibration or generation methods suffer from limited
prediction accuracy and practical flexibility. This study explores reliable and
cost-efficient methods for the accurate conversion of digital number values
acquired from a multispectral imager into reflectance, leveraging real-time
solar spectra as references. To ensure consistent measurements of incident
light, an upward gimbal-mounted downwelling spectrometer was attached to the
UAV, and a sinusoidal model was developed to correct for solar position
variability. Using principal component analysis on the reference solar spectrum
for band selection, a multiple linear regression model with four sensitive
bands (4-Band MLR) and a 30 nm bandwidth achieved performance comparable to the
direct correction method. The root mean square error (RMSE) for reflectance
prediction improved by 86.1% compared to the empirical line method under
fluctuating cloudy conditions and by 59.6% compared to the downwelling light
sensor method averaged across different weather conditions. The RMSE was
calculated as 2.24% in a ground-based diurnal validation, and 2.03% in a UAV
campaign conducted at various times throughout a sunny day. Implementing the
4-Band MLR model enhanced the consistency of canopy reflectance within a
homogeneous vegetation area by 95.0% during spectral imaging in a large rice
field under significant cloud fluctuations. Additionally, improvements of 86.0%
and 90.3% were noted for two vegetation indices: the normalized difference
vegetation index (NDVI; a ratio index) and the difference vegetation index
(DVI; a non-ratio index), respectively.",2024-12-27T08:41:46Z,http://arxiv.org/abs/2412.19527v1,"Jiayang Xie, Yutao Shen, Haiyan Cen"
"PLN and NARS Often Yield Similar strength $\times$ confidence Given
  Highly Uncertain Term Probabilities","We provide a comparative analysis of the deduction, induction, and abduction
formulas used in Probabilistic Logic Networks (PLN) and the Non-Axiomatic
Reasoning System (NARS), two uncertain reasoning frameworks aimed at AGI. One
difference between the two systems is that, at the level of individual
inference rules, PLN directly leverages both term and relationship
probabilities, whereas NARS only leverages relationship frequencies and has no
simple analogue of term probabilities. Thus we focus here on scenarios where
there is high uncertainty about term probabilities, and explore how this
uncertainty influences the comparative inferential conclusions of the two
systems. We compare the product of strength and confidence ($s\times c$) in PLN
against the product of frequency and confidence ($f\times c$) in NARS
(quantities we refer to as measuring the ""power"" of an uncertain statement) in
cases of high term probability uncertainty, using heuristic analyses and
elementary numerical computations. We find that in many practical situations
with high term probability uncertainty, PLN and NARS formulas give very similar
results for the power of an inference conclusion, even though they sometimes
come to these similar numbers in quite different ways.",2024-12-27T08:31:19Z,http://arxiv.org/abs/2412.19524v1,Ben Goertzel
"Exploiting Domain-Specific Parallel Data on Multilingual Language Models
  for Low-resource Language Translation","Neural Machine Translation (NMT) systems built on multilingual
sequence-to-sequence Language Models (msLMs) fail to deliver expected results
when the amount of parallel data for a language, as well as the language's
representation in the model are limited. This restricts the capabilities of
domain-specific NMT systems for low-resource languages (LRLs). As a solution,
parallel data from auxiliary domains can be used either to fine-tune or to
further pre-train the msLM. We present an evaluation of the effectiveness of
these two techniques in the context of domain-specific LRL-NMT. We also explore
the impact of domain divergence on NMT model performance. We recommend several
strategies for utilizing auxiliary parallel data in building domain-specific
NMT models for LRLs.",2024-12-27T08:25:52Z,http://arxiv.org/abs/2412.19522v1,"Surangika Ranathungaa, Shravan Nayak, Shih-Ting Cindy Huang, Yanke Mao, Tong Su, Yun-Hsiang Ray Chan, Songchen Yuan, Anthony Rinaldi, Annie En-Shiun Lee"
"Lévy Score Function and Score-Based Particle Algorithm for Nonlinear
  Lévy--Fokker--Planck Equations","The score function for the diffusion process, also known as the gradient of
the log-density, is a basic concept to characterize the probability flow with
important applications in the score-based diffusion generative modelling and
the simulation of It\^{o} stochastic differential equations. However, neither
the probability flow nor the corresponding score function for the
diffusion-jump process are known. This paper delivers mathematical derivation,
numerical algorithm, and error analysis focusing on the corresponding score
function in non-Gaussian systems with jumps and discontinuities represented by
the nonlinear L\'{e}vy--Fokker--Planck equations. We propose the L\'{e}vy score
function for such stochastic equations, which features a nonlocal
double-integral term, and we develop its training algorithm by minimizing the
proposed loss function from samples. Based on the equivalence of the
probability flow with deterministic dynamics, we develop a self-consistent
score-based transport particle algorithm to sample the interactive L\'{e}vy
stochastic process at discrete time grid points. We provide error bound for the
Kullback--Leibler divergence between the numerical and true probability density
functions by overcoming the nonlocal challenges in the L\'{e}vy score. The full
error analysis with the Monte Carlo error and the time discretization error is
furthermore established. To show the usefulness and efficiency of our approach,
numerical examples from applications in biology and finance are tested.",2024-12-27T08:23:04Z,http://arxiv.org/abs/2412.19520v1,"Yuanfei Huang, Chengyu Liu, Xiang Zhou"
"Improved measurements of neutron lifetime with cold neutron beam at
  J-PARC","The ``neutron lifetime puzzle'' arises from the discrepancy between neutron
lifetime measurements obtained using the beam method, which measures decay
products, and the bottle method, which measures the disappearance of neutrons.
To resolve this puzzle, we conducted an experiment using a pulsed cold neutron
beam at J-PARC. In this experiment, the neutron lifetime is determined from the
ratio of neutron decay counts to $^3$He(n,p)$^3$H reactions in a gas detector.
This experiment belongs to the beam method but differs from previous
experiments that measured protons, as it instead detects electrons, enabling
measurements with distinct systematic uncertainties. By enlarging the beam
transport system and reducing systematic uncertainties, we achieved a fivefold
improvement in precision. Analysis of all acquired data yielded a neutron
lifetime of $\tau_{\rm n}=877.2~\pm~1.7_{\rm(stat.)}~^{+4.0}_{-3.6}{}_{\rm
(sys.)}$ s. This result is consistent with bottle method measurements but
exhibits a 2.3$\sigma$ tension with the average value obtained from the
proton-detection-based beam method.",2024-12-27T08:19:54Z,http://arxiv.org/abs/2412.19519v1,"Y. Fuwa, T. Hasegawa, K. Hirota, T. Hoshino, R. Hosokawa, G. Ichikawa, S. Ieki, T. Ino, Y. Iwashita, M. Kitaguchi, R. Kitahara, S. Makise, K. Mishima, T. Mogi, N. Nagakura, H. Oide, H. Okabe, H. Otono, Y. Seki, D. Sekiba, T. Shima, H. E. Shimizu, H. M. Shimizu, N. Sumi, H. Sumino, M. Tanida, H. Uehara, T. Yamada, S. Yamashita, K. Yano, T. Yoshioka"
"Estimation of System Parameters Including Repeated Cross-Sectional Data
  through Emulator-Informed Deep Generative Model","Differential equations (DEs) are crucial for modeling the evolution of
natural or engineered systems. Traditionally, the parameters in DEs are
adjusted to fit data from system observations. However, in fields such as
politics, economics, and biology, available data are often independently
collected at distinct time points from different subjects (i.e., repeated
cross-sectional (RCS) data). Conventional optimization techniques struggle to
accurately estimate DE parameters when RCS data exhibit various
heterogeneities, leading to a significant loss of information. To address this
issue, we propose a new estimation method called the emulator-informed
deep-generative model (EIDGM), designed to handle RCS data. Specifically, EIDGM
integrates a physics-informed neural network-based emulator that immediately
generates DE solutions and a Wasserstein generative adversarial network-based
parameter generator that can effectively mimic the RCS data. We evaluated EIDGM
on exponential growth, logistic population models, and the Lorenz system,
demonstrating its superior ability to accurately capture parameter
distributions. Additionally, we applied EIDGM to an experimental dataset of
Amyloid beta 40 and beta 42, successfully capturing diverse parameter
distribution shapes. This shows that EIDGM can be applied to model a wide range
of systems and extended to uncover the operating principles of systems based on
limited data.",2024-12-27T08:19:23Z,http://arxiv.org/abs/2412.19517v1,"Hyunwoo Cho, Sung Woong Cho, Hyeontae Jo, Hyung Ju Hwang"
Dynamical phase transitions in certain non-ergodic stochastic processes,"We present a class of stochastic processes in which the large deviation
functions of time-integrated observables exhibit singularities that relate to
dynamical phase transitions of trajectories. These illustrative examples
include Brownian motion with a death rate or in the presence of an absorbing
wall, for which we consider a set of empirical observables such as the net
displacement, local time, residence time, and area under the trajectory. Using
a backward Fokker-Planck approach, we derive the large deviation functions of
these observables, and demonstrate how singularities emerge from a competition
between survival and diffusion. Furthermore, we analyse this scenario using an
alternative approach with tilted operators, showing that at the singular point,
the effective dynamics undergoes an abrupt transition. Extending this approach,
we show that similar transitions may generically arise in Markov chains with
transient states. This scenario is robust and generalizable for non-Markovian
dynamics and for many-body systems, potentially leading to multiple dynamical
phase transitions.",2024-12-27T08:16:47Z,http://arxiv.org/abs/2412.19516v1,"Yogeesh Reddy Yerrababu, Satya N. Majumdar, Tridib Sadhu"
"Real-time classification of EEG signals using Machine Learning
  deployment","The prevailing educational methods predominantly rely on traditional
classroom instruction or online delivery, often limiting the teachers' ability
to engage effectively with all the students simultaneously. A more intrinsic
method of evaluating student attentiveness during lectures can enable the
educators to tailor the course materials and their teaching styles in order to
better meet the students' needs. The aim of this paper is to enhance teaching
quality in real time, thereby fostering a higher student engagement in the
classroom activities. By monitoring the students' electroencephalography (EEG)
signals and employing machine learning algorithms, this study proposes a
comprehensive solution for addressing this challenge. Machine learning has
emerged as a powerful tool for simplifying the analysis of complex variables,
enabling the effective assessment of the students' concentration levels based
on specific parameters. However, the real-time impact of machine learning
models necessitates a careful consideration as their deployment is concerned.
This study proposes a machine learning-based approach for predicting the level
of students' comprehension with regard to a certain topic. A browser interface
was introduced that accesses the values of the system's parameters to determine
a student's level of concentration on a chosen topic. The deployment of the
proposed system made it necessary to address the real-time challenges faced by
the students, consider the system's cost, and establish trust in its efficacy.
This paper presents the efforts made for approaching this pertinent issue
through the implementation of innovative technologies and provides a framework
for addressing key considerations for future research directions.",2024-12-27T08:14:28Z,http://arxiv.org/abs/2412.19515v1,"Swati Chowdhuri, Satadip Saha, Samadrita Karmakar, Ankur Chanda"
"HBT interferometry and Quantum Detection of Primordial Gravitational
  Waves in Hořava-Lifshitz Gravity","Ho\v{r}ava-Lifshitz gravity (to be precise, its projectable version) is
recognized as a renormalizable, unitary, and asymptotically free quantum field
theory of gravity. Notably, one of its cosmological predictions is that it can
produce scale-invariant primordial density fluctuations and primordial
gravitational waves without relying on inflation. In this paper, we investigate
the quantum nature of the primordial gravitational waves generated in
Ho\v{r}ava-Lifshitz gravity. It has been suggested that, for some inflationary
models, the non-classicality of primordial gravitational waves in the squeezed
coherent quantum state can be detected using the Hanbury Brown - Twiss (HBT)
interferometry. We show that in Ho\v{r}ava-Lifshitz gravity, scale-invariant
primordial gravitational waves can be generated during both the
radiation-dominated and matter-dominated eras of the Universe. Moreover, the
frequency range of their quantum signatures is shown to extend beyond that of
inflationary models.",2024-12-27T08:13:52Z,http://arxiv.org/abs/2412.19514v1,"Sugumi Kanno, Hiroki Matsui, Shinji Mukohyama"
"Confidence v.s. Critique: A Decomposition of Self-Correction Capability
  for LLMs","Large Language Models (LLMs) can correct their self-generated responses, but
a decline in accuracy after self-correction is also witnessed. To have a deeper
understanding of self-correction, we endeavor to decompose, evaluate, and
analyze the self-correction behaviors of LLMs. By enumerating and analyzing
answer correctness before and after self-correction, we decompose the
self-correction capability into confidence (being confident to correct answers)
and critique (turning wrong answers to correct) capabilities, and propose two
metrics from a probabilistic perspective to measure these 2 capabilities, along
with another metric for overall self-correction capability evaluation. Based on
our decomposition and evaluation metrics, we conduct extensive experiments and
draw some empirical conclusions. For example, we find different models can
exhibit distinct behaviors: some models are confident while others are more
critical. We also find the trade-off between the two capabilities (i.e.
improving one can lead to a decline in the other) when manipulating model
self-correction behavior by prompts or in-context learning. Further, we find a
simple yet efficient strategy to improve self-correction capability by
transforming Supervision Fine-Tuning (SFT) data format, and our strategy
outperforms vanilla SFT in both capabilities and achieves much higher accuracy
after self-correction. Our code will be publicly available on GitHub.",2024-12-27T08:09:11Z,http://arxiv.org/abs/2412.19513v1,"Zhe Yang, Yichang Zhang, Yudong Wang, Ziyao Xu, Junyang Lin, Zhifang Sui"
"Parameter Efficient Fine-Tuning for Deep Learning-Based Full-Waveform
  Inversion","Seismic full waveform inversion (FWI) has seen promising advancements through
deep learning. Existing approaches typically focus on task-specific models
trained and evaluated in isolation that lead to limited generalization across
different geological scenarios. In this work we introduce a task-agnostic
foundational model for FWI that captures general features across tasks. We
first demonstrate that full fine-tuning of this foundational model outperforms
task-specific models built from scratch by delivering superior performance
across multiple benchmarks. Building upon this we employ parameter-efficient
fine-tuning (PEFT) to further reduce computational overhead. By fine-tuning
only a small fraction of the model parameters PEFT achieves comparable results
to full fine-tuning while significantly lowering memory and computational
requirements. Additionally, PEFT excels in out-of-distribution tasks where it
outperforms both full fine-tuning and task-specific models. These findings
establish the value of foundational modeling for FWI and highlight PEFT as an
effective strategy for efficient and scalable adaptation across diverse tasks.",2024-12-27T08:00:12Z,http://arxiv.org/abs/2412.19510v1,"Koustav Ghosal, Abhranta Panigrahi, Arnav Chavan, ArunSingh, Deepak Gupta"
A Theoretical Study of Cavity-modulated Topological Anderson Insulators,"Strong light-matter interaction has been demonstrated feasible for
controlling phases of matter. In this work, the interplay with disorder is
studied and rich phenomena are demonstrated. Specifically, the topological
phases of the disordered longer-range Su-Schrieffer-Heeger (SSH) model coupled
with cavity photons are studied numerically. It is found that cavity photons
modify the hopping amplitudes, resulting in the change of phase transition
boundaries, and disorder induced topological Anderson insulating (TAI) phases
even in the presence of cavity photons. The critical disorder strength at the
phase transitions, determined by localization lengths, can be modulated by
cavity photons through the modified hopping amplitudes. Our work extends the
study of cavity-coupled solid state systems to disordered lattices.",2024-12-27T07:54:32Z,http://arxiv.org/abs/2412.19508v1,"Yu-Cheng Shaw, Hsiu-Chuan Hsu, J. S. You"
"DrivingWorld: ConstructingWorld Model for Autonomous Driving via Video
  GPT","Recent successes in autoregressive (AR) generation models, such as the GPT
series in natural language processing, have motivated efforts to replicate this
success in visual tasks. Some works attempt to extend this approach to
autonomous driving by building video-based world models capable of generating
realistic future video sequences and predicting ego states. However, prior
works tend to produce unsatisfactory results, as the classic GPT framework is
designed to handle 1D contextual information, such as text, and lacks the
inherent ability to model the spatial and temporal dynamics essential for video
generation. In this paper, we present DrivingWorld, a GPT-style world model for
autonomous driving, featuring several spatial-temporal fusion mechanisms. This
design enables effective modeling of both spatial and temporal dynamics,
facilitating high-fidelity, long-duration video generation. Specifically, we
propose a next-state prediction strategy to model temporal coherence between
consecutive frames and apply a next-token prediction strategy to capture
spatial information within each frame. To further enhance generalization
ability, we propose a novel masking strategy and reweighting strategy for token
prediction to mitigate long-term drifting issues and enable precise control.
Our work demonstrates the ability to produce high-fidelity and consistent video
clips of over 40 seconds in duration, which is over 2 times longer than
state-of-the-art driving world models. Experiments show that, in contrast to
prior works, our method achieves superior visual quality and significantly more
accurate controllable future video generation. Our code is available at
https://github.com/YvanYin/DrivingWorld.",2024-12-27T07:44:07Z,http://arxiv.org/abs/2412.19505v1,"Xiaotao Hu, Wei Yin, Mingkai Jia, Junyuan Deng, Xiaoyang Guo, Qian Zhang, Xiaoxiao Long, Ping Tan"
"Nonlinear valley Hall effect in a bilayer transition metal
  dichalcogenide","Valley-contrasting Hall transport conventionally relies on the inversion
symmetry breaking in two-dimensional systems, which greatly limits the
selection range of valley materials. In particular, while monolayer transition
metal dichalcogenides have been widely utilized as a well-known class of valley
materials in valleytronics, the centrosymmetric nature hinders the realization
of valley-contrasting properties in the bilayer counterparts. Here, taking
MoS$_{2}$ as an example, we discover valley-contrasting transport in bilayer
transition metal dichalcogenides by exploring nonlinear transport regime. Using
effective models and first-principles calculations, our work demonstrates that
nonvanishing nonlinear valley Hall conductivities emerge in a uniaxially
strained MoS$_{2}$ bilayer, owing to strain-induced band tilts of Dirac
fermions. With the aid of small spin-orbit-coupling induced band splittings,
the conduction bands generate much remarkable nonlinear valley Hall
conductivity. Moreover, the nonlinear conductivities are highly tunable through
modulating the strength and the direction of the strain, chemical potential,
and interlayer gap. Our findings not only expands material choices for
valleytronic applications, but also provides opportunities for designing
advanced electronic devices that leverage nonlinear valley transports.",2024-12-27T07:36:06Z,http://arxiv.org/abs/2412.19502v1,"Zhichao Zhou, Ruijing Fang, Zhen Zhang, Xiaoyu Wang, Jiayan Rong, Xiao Li"
"Multimodal Symmetric Circular Distributions Based on Nonnegative
  Trigonometric Sums and a Likelihood Ratio Test for Reflective Symmetry","Fern\'andez-Dur\'an (2004) developed a family of circular distributions based
on nonnegative trigonometric sums (NNTS) which is flexible for modeling
datasets exhibiting multimodality and asymmetry. Many datasets involving angles
in the natural sciences, such as animal movement in biology, are expected to
exhibit reflective symmetry with respect to a central angle (axis) of symmetry.
Testing for symmetry in the underlying circular density from which these angles
are generated is crucial. Additionally, such densities often display
multimodality. This paper identifies the conditions under which NNTS
distributions are reflective symmetric and develops a likelihood ratio test for
reflective symmetry. The proposed methodology is demonstrated through
applications to simulated and real datasets.",2024-12-27T07:35:16Z,http://arxiv.org/abs/2412.19501v1,"Juan José Fernández-Durán, María Mercedes Gregorio-Domínguez"
"RobotDiffuse: Motion Planning for Redundant Manipulator based on
  Diffusion Model","Redundant manipulators, with their higher Degrees of Freedom (DOFs), offer
enhanced kinematic performance and versatility, making them suitable for
applications like manufacturing, surgical robotics, and human-robot
collaboration. However, motion planning for these manipulators is challenging
due to increased DOFs and complex, dynamic environments. While traditional
motion planning algorithms struggle with high-dimensional spaces, deep
learning-based methods often face instability and inefficiency in complex
tasks. This paper introduces RobotDiffuse, a diffusion model-based approach for
motion planning in redundant manipulators. By integrating physical constraints
with a point cloud encoder and replacing the U-Net structure with an
encoder-only transformer, RobotDiffuse improves the model's ability to capture
temporal dependencies and generate smoother, more coherent motion plans. We
validate the approach using a complex simulator, and release a new dataset with
35M robot poses and 0.14M obstacle avoidance scenarios. Experimental results
demonstrate the effectiveness of RobotDiffuse and the promise of diffusion
models for motion planning tasks. The code can be accessed at
https://github.com/ACRoboT-buaa/RobotDiffuse.",2024-12-27T07:34:54Z,http://arxiv.org/abs/2412.19500v1,"Xiaohan Zhang, Xudong Mou, Rui Wang, Tianyu Wo, Ningbo Gu, Tiejun Wang, Cangbai Xu, Xudong Liu"
Casevo: A Cognitive Agents and Social Evolution Simulator,"In this paper, we introduce a multi-agent simulation framework Casevo
(Cognitive Agents and Social Evolution Simulator), that integrates large
language models (LLMs) to simulate complex social phenomena and decision-making
processes. Casevo is designed as a discrete-event simulator driven by agents
with features such as Chain of Thoughts (CoT), Retrieval-Augmented Generation
(RAG), and Customizable Memory Mechanism. Casevo enables dynamic social
modeling, which can support various scenarios such as social network analysis,
public opinion dynamics, and behavior prediction in complex social systems. To
demonstrate the effectiveness of Casevo, we utilize one of the U.S. 2020
midterm election TV debates as a simulation example. Our results show that
Casevo facilitates more realistic and flexible agent interactions, improving
the quality of dynamic social phenomena simulation. This work contributes to
the field by providing a robust system for studying large-scale, high-fidelity
social behaviors with advanced LLM-driven agents, expanding the capabilities of
traditional agent-based modeling (ABM). The open-source code repository address
of casevo is https://github.com/rgCASS/casevo.",2024-12-27T07:33:49Z,http://arxiv.org/abs/2412.19498v1,"Zexun Jiang, Yafang Shi, Maoxu Li, Hongjiang Xiao, Yunxiao Qin, Qinglan Wei, Ye Wang, Yuan Zhang"
"Multi-Condition Fault Diagnosis of Dynamic Systems: A Survey, Insights,
  and Prospects","With the increasing complexity of industrial production systems, accurate
fault diagnosis is essential to ensure safe and efficient system operation.
However, due to changes in production demands, dynamic process adjustments, and
complex external environmental disturbances, multiple operating conditions
frequently arise during production. The multi-condition characteristics pose
significant challenges to traditional fault diagnosis methods. In this context,
multi-condition fault diagnosis has gradually become a key area of research,
attracting extensive attention from both academia and industry. This paper aims
to provide a systematic and comprehensive review of existing research in the
field. Firstly, the mathematical definition of the problem is presented,
followed by an overview of the current research status. Subsequently, the
existing literature is reviewed and categorized from the perspectives of
single-model and multi-model approaches. In addition, standard evaluation
metrics and typical real-world application scenarios are summarized and
analyzed. Finally, the key challenges and prospects in the field are thoroughly
discussed.",2024-12-27T07:33:46Z,http://arxiv.org/abs/2412.19497v1,"Pengyu Han, Zeyi Liu, Xiao He, Steven X. Ding, Donghua Zhou"
"Multi-P$^2$A: A Multi-perspective Benchmark on Privacy Assessment for
  Large Vision-Language Models","Large Vision-Language Models (LVLMs) exhibit impressive potential across
various tasks but also face significant privacy risks, limiting their practical
applications. Current researches on privacy assessment for LVLMs is limited in
scope, with gaps in both assessment dimensions and privacy categories. To
bridge this gap, we propose Multi-P$^2$A, a comprehensive benchmark for
evaluating the privacy preservation capabilities of LVLMs in terms of privacy
awareness and leakage. Privacy awareness measures the model's ability to
recognize the privacy sensitivity of input data, while privacy leakage assesses
the risk of the model unintentionally disclosing privacy information in its
output. We design a range of sub-tasks to thoroughly evaluate the model's
privacy protection offered by LVLMs. Multi-P$^2$A covers 26 categories of
personal privacy, 15 categories of trade secrets, and 18 categories of state
secrets, totaling 31,962 samples. Based on Multi-P$^2$A, we evaluate the
privacy preservation capabilities of 21 open-source and 2 closed-source LVLMs.
Our results reveal that current LVLMs generally pose a high risk of
facilitating privacy breaches, with vulnerabilities varying across personal
privacy, trade secret, and state secret.",2024-12-27T07:33:39Z,http://arxiv.org/abs/2412.19496v1,"Jie Zhang, Xiangkui Cao, Zhouyu Han, Shiguang Shan, Xilin Chen"
Retrieval-augmented Generation for GenAI-enabled Semantic Communications,"Semantic communication (SemCom) is an emerging paradigm aiming at
transmitting only task-relevant semantic information to the receiver, which can
significantly improve communication efficiency. Recent advancements in
generative artificial intelligence (GenAI) have empowered GenAI-enabled SemCom
(GenSemCom) to further expand its potential in various applications. However,
current GenSemCom systems still face challenges such as semantic inconsistency,
limited adaptability to diverse tasks and dynamic environments, and the
inability to leverage insights from past transmission. Motivated by the success
of retrieval-augmented generation (RAG) in the domain of GenAI, this paper
explores the integration of RAG in GenSemCom systems. Specifically, we first
provide a comprehensive review of existing GenSemCom systems and the
fundamentals of RAG techniques. We then discuss how RAG can be integrated into
GenSemCom. Following this, we conduct a case study on semantic image
transmission using an RAG-enabled diffusion-based SemCom system, demonstrating
the effectiveness of the proposed integration. Finally, we outline future
directions for advancing RAG-enabled GenSemCom systems.",2024-12-27T07:30:01Z,http://arxiv.org/abs/2412.19494v1,"Shunpu Tang, Ruichen Zhang, Yuxuan Yan, Qianqian Yang, Dusit Niyato, Xianbin Wang, Shiwen Mao"
"Two superconducting thin films systems with potential integration of
  different quantum functionalities","Quantum computation based on superconducting circuits utilizes
superconducting qubits with Josephson tunnel junctions. Engineering
high-coherence qubits requires materials optimization. In this work, we present
two superconducting thin film systems, grown on silicon (Si), and one obtained
from the other via annealing. Cobalt (Co) thin films grown on Si were found to
be superconducting [EPL 131 (2020) 47001]. These films also happen to be a
self-organised hybrid superconductor/ferromagnet/superconductor (S/F/S)
structure. The S/F/S hybrids are important for superconducting $\pi$-qubits
[PRL 95 (2005) 097001] and in quantum information processing. Here we present
our results on the superconductivity of a hybrid Co film followed by the
superconductivity of a CoSi$_2$ film, which was prepared by annealing the Co
film. CoSi$_2$, with its $1/f$ noise about three orders of magnitude smaller
compared to the most commonly used superconductor aluminium (Al), is a
promising material for high-coherence qubits. The hybrid Co film revealed
superconducting transition temperature $T_c$ = 5 K and anisotropy in the upper
critical field between the in-plane and out-of-plane directions. The anisotropy
was of the order of ratio of lateral dimensions to thickness of the
superconducting Co grains, suggesting a quasi-2D nature of superconductivity.
On the other hand, CoSi$_2$ film showed a $T_c$ of 900 mK. In the resistivity
vs. temperature curve, we observe a peak near $T_c$. Magnetic field scan as a
function of $T$ shows a monotonic increase in intensity of this peak with
temperature. The origin of the peak has been explained in terms of parallel
resistive model for the particular measurement configuration. Although our
CoSi$_2$ film contains grain boundaries, we observed a perpendicular critical
field of 15 mT and a critical current density of 3.8x10$^7$ A/m$^2$, comparable
with epitaxial CoSi$_2$ films.",2024-12-27T07:23:20Z,http://arxiv.org/abs/2412.19493v1,"Snehal Mandal, Biplab Biswas, Suvankar Purakait, Anupam Roy, Biswarup Satpati, Indranil Das, B. N. Dev"
Towards Open-Vocabulary Remote Sensing Image Semantic Segmentation,"Recently, deep learning based methods have revolutionized remote sensing
image segmentation. However, these methods usually rely on a pre-defined
semantic class set, thus needing additional image annotation and model training
when adapting to new classes. More importantly, they are unable to segment
arbitrary semantic classes. In this work, we introduce Open-Vocabulary Remote
Sensing Image Semantic Segmentation (OVRSISS), which aims to segment arbitrary
semantic classes in remote sensing images. To address the lack of OVRSISS
datasets, we develop LandDiscover50K, a comprehensive dataset of 51,846 images
covering 40 diverse semantic classes. In addition, we propose a novel framework
named GSNet that integrates domain priors from special remote sensing models
and versatile capabilities of general vision-language models. Technically,
GSNet consists of a Dual-Stream Image Encoder (DSIE), a Query-Guided Feature
Fusion (QGFF), and a Residual Information Preservation Decoder (RIPD). DSIE
first captures comprehensive features from both special models and general
models in dual streams. Then, with the guidance of variable vocabularies, QGFF
integrates specialist and generalist features, enabling them to complement each
other. Finally, RIPD is proposed to aggregate multi-source features for more
accurate mask predictions. Experiments show that our method outperforms other
methods by a large margin, and our proposed LandDiscover50K improves the
performance of OVRSISS methods. The proposed dataset and method will be made
publicly available at https://github.com/yecy749/GSNet.",2024-12-27T07:20:30Z,http://arxiv.org/abs/2412.19492v1,"Chengyang Ye, Yunzhi Zhuge, Pingping Zhang"
User Willingness-aware Sales Talk Dataset,"User willingness is a crucial element in the sales talk process that affects
the achievement of the salesperson's or sales system's objectives. Despite the
importance of user willingness, to the best of our knowledge, no previous study
has addressed the development of automated sales talk dialogue systems that
explicitly consider user willingness. A major barrier is the lack of sales talk
datasets with reliable user willingness data. Thus, in this study, we developed
a user willingness-aware sales talk collection by leveraging the ecological
validity concept, which is discussed in the field of human-computer
interaction. Our approach focused on three types of user willingness essential
in real sales interactions. We created a dialogue environment that closely
resembles real-world scenarios to elicit natural user willingness, with
participants evaluating their willingness at the utterance level from multiple
perspectives. We analyzed the collected data to gain insights into practical
user willingness-aware sales talk strategies. In addition, as a practical
application of the constructed dataset, we developed and evaluated a sales
dialogue system aimed at enhancing the user's intent to purchase.",2024-12-27T07:16:10Z,http://arxiv.org/abs/2412.19490v1,"Asahi Hentona, Jun Baba, Shiki Sato, Reina Akama"
RAIN: Real-time Animation of Infinite Video Stream,"Live animation has gained immense popularity for enhancing online engagement,
yet achieving high-quality, real-time, and stable animation with diffusion
models remains challenging, especially on consumer-grade GPUs. Existing methods
struggle with generating long, consistent video streams efficiently, often
being limited by latency issues and degraded visual quality over extended
periods. In this paper, we introduce RAIN, a pipeline solution capable of
animating infinite video streams in real-time with low latency using a single
RTX 4090 GPU. The core idea of RAIN is to efficiently compute frame-token
attention across different noise levels and long time-intervals while
simultaneously denoising a significantly larger number of frame-tokens than
previous stream-based methods. This design allows RAIN to generate video frames
with much shorter latency and faster speed, while maintaining long-range
attention over extended video streams, resulting in enhanced continuity and
consistency. Consequently, a Stable Diffusion model fine-tuned with RAIN in
just a few epochs can produce video streams in real-time and low latency
without much compromise in quality or consistency, up to infinite long. Despite
its advanced capabilities, the RAIN only introduces a few additional 1D
attention blocks, imposing minimal additional burden. Experiments in benchmark
datasets and generating super-long videos demonstrating that RAIN can animate
characters in real-time with much better quality, accuracy, and consistency
than competitors while costing less latency. All code and models will be made
publicly available.",2024-12-27T07:13:15Z,http://arxiv.org/abs/2412.19489v1,"Zhilei Shu, Ruili Feng, Yang Cao, Zheng-Jun Zha"
