Title,Summary,Published,Link,Authors
"Harnessing high-dimensional symmetric and anti-symmetric Bell states
  through quantum interference","High-dimensional quantum entanglement is an essential resource in quantum
technology since it provides benefits in increasing the information capacity
and processing speed. Thus, the controlled harnessing of high-dimensional
entanglement has long been hailed as a necessary prerequisite towards practical
quantum applications. By using a deterministic quantum state filter that
implemented through quantum interference, we present a generalised formulation
for the complete high-dimensional symmetric and anti-symmetric Bell basis, and
experimentally prepare four-dimensional orbital angular momentum Bell states
that provide the well-behaved symmetric or anti-symmetric properties.
Additionally, we use a concise yet efficient scan of temporal delay to directly
observe high-dimensional two-photon interference effects in spatial modes.
These results provide an alternative way for harnessing high-dimensional
entanglement, and may facilitate the use of quantum interference for more
complex quantum information processing tasks that beyond qubits.",2024-12-26T02:05:01Z,http://arxiv.org/abs/2412.19019v1,"Ling Hong, Yuning Zhang, Yuanyuan Chen, Lixiang Chen"
"Enhancing Audiovisual Speech Recognition through Bifocal Preference
  Optimization","Audiovisual Automatic Speech Recognition (AV-ASR) aims to improve speech
recognition accuracy by leveraging visual signals. It is particularly
challenging in unconstrained real-world scenarios across various domains due to
noisy acoustic environments, spontaneous speech, and the uncertain use of
visual information. Most previous works fine-tune audio-only ASR models on
audiovisual datasets, optimizing them for conventional ASR objectives. However,
they often neglect visual features and common errors in unconstrained video
scenarios. In this paper, we propose using a preference optimization strategy
to improve speech recognition accuracy for real-world videos. First, we create
preference data via simulating common errors that occurred in AV-ASR from two
focals: manipulating the audio or vision input and rewriting the output
transcript. Second, we propose BPO-AVASR, a Bifocal Preference Optimization
method to improve AV-ASR models by leveraging both input-side and output-side
preference. Extensive experiments demonstrate that our approach significantly
improves speech recognition accuracy across various domains, outperforming
previous state-of-the-art models on real-world video speech recognition.",2024-12-26T00:26:45Z,http://arxiv.org/abs/2412.19005v1,"Yihan Wu, Yichen Lu, Yifan Peng, Xihua Wang, Ruihua Song, Shinji Watanabe"
"Impact of resummation on the production and experimental bounds of
  scalar high-electric-charge objects","A one-loop Dyson-Schwinger-like resummation scheme is applied to scalar
High-Electric-Charge compact Objects (HECOs), extending previous work on
spin-1/2 case. The electromagnetic interactions of HECOs are considered within
the framework of strongly coupled scalar Quantun Electrodynamics. The
resummation amounts to determining non-trivial ultraviolet (UV) fixed points,
at which the effective Lagrangian, which will lead to the pertinent predictions
on the cross sections, is computed. In contrast to the fermionic HECO case, in
which the fixed point structure was determined solely by the interactions of
the HECOs with the photon field, in the scalar case the existence of
non-trivial UV fixed points requires the presence of additional strong self
interactions among the HECOs. Our resummation scheme, which is notably
different from a lattice strong-coupling approach, makes the computation of the
pertinent scalar-HECO-production cross sections reliable, thus allowing
revisiting the mass bounds obtained from searches for such objects in current
or future colliders. Our MadGraph implementation of the results leads to
enhanced (up to ~30%) lower bounds on the mass of scalar HECOs, as compared to
those extracted from the tree-level processes typically used in LHC collider
searches by ATLAS and MoEDAL experiments.",2024-12-25T23:13:36Z,http://arxiv.org/abs/2412.19001v1,"Jean Alexandre, Nick E. Mavromatos, Vasiliki A. Mitsou, Emanuela Musumeci"
"GeoMatch++: Morphology Conditioned Geometry Matching for
  Multi-Embodiment Grasping","Despite recent progress on multi-finger dexterous grasping, current methods
focus on single grippers and unseen objects, and even the ones that explore
cross-embodiment, often fail to generalize well to unseen end-effectors. This
work addresses the problem of dexterous grasping generalization to unseen
end-effectors via a unified policy that learns correlation between gripper
morphology and object geometry. Robot morphology contains rich information
representing how joints and links connect and move with respect to each other
and thus, we leverage it through attention to learn better end-effector
geometry features. Our experiments show an average of 9.64% increase in grasp
success rate across 3 out-of-domain end-effectors compared to previous methods.",2024-12-25T22:36:57Z,http://arxiv.org/abs/2412.18998v1,"Yunze Wei, Maria Attarian, Igor Gilitschenski"
"MiTREE: Multi-input Transformer Ecoregion Encoder for Species
  Distribution Modelling","Climate change poses an extreme threat to biodiversity, making it imperative
to efficiently model the geographical range of different species. The
availability of large-scale remote sensing images and environmental data has
facilitated the use of machine learning in Species Distribution Models (SDMs),
which aim to predict the presence of a species at any given location.
Traditional SDMs, reliant on expert observation, are labor-intensive, but
advancements in remote sensing and citizen science data have facilitated
machine learning approaches to SDM development. However, these models often
struggle with leveraging spatial relationships between different inputs -- for
instance, learning how climate data should inform the data present in satellite
imagery -- without upsampling or distorting the original inputs. Additionally,
location information and ecological characteristics at a location play a
crucial role in predicting species distribution models, but these aspects have
not yet been incorporated into state-of-the-art approaches. In this work, we
introduce MiTREE: a multi-input Vision-Transformer-based model with an
ecoregion encoder. MiTREE computes spatial cross-modal relationships without
upsampling as well as integrates location and ecological context. We evaluate
our model on the SatBird Summer and Winter datasets, the goal of which is to
predict bird species encounter rates, and we find that our approach improves
upon state-of-the-art baselines.",2024-12-25T22:20:47Z,http://arxiv.org/abs/2412.18995v1,"Theresa Chen, Yao-Yi Chiang"
"Geospatial Data Fusion: Combining Lidar, SAR, and Optical Imagery with
  AI for Enhanced Urban Mapping","This study explores the integration of Lidar, Synthetic Aperture Radar (SAR),
and optical imagery through advanced artificial intelligence techniques for
enhanced urban mapping. By fusing these diverse geospatial datasets, we aim to
overcome the limitations associated with single-sensor data, achieving a more
comprehensive representation of urban environments. The research employs Fully
Convolutional Networks (FCNs) as the primary deep learning model for urban
feature extraction, enabling precise pixel-wise classification of essential
urban elements, including buildings, roads, and vegetation. To optimize the
performance of the FCN model, we utilize Particle Swarm Optimization (PSO) for
hyperparameter tuning, significantly enhancing model accuracy. Key findings
indicate that the FCN-PSO model achieved a pixel accuracy of 92.3% and a mean
Intersection over Union (IoU) of 87.6%, surpassing traditional single-sensor
approaches. These results underscore the potential of fused geospatial data and
AI-driven methodologies in urban mapping, providing valuable insights for urban
planning and management. The implications of this research pave the way for
future developments in real-time mapping and adaptive urban infrastructure
planning.",2024-12-25T22:17:31Z,http://arxiv.org/abs/2412.18994v1,"Sajjad Afroosheh, Mohammadreza Askari"
"On the architecture of the Symplectic $(A_\infty,2)$-Category","This note relates to the author's construction of the Symplectic
$(A_\infty,2)$-Category, $\mathsf{Symp}$. Here we explain two ways of encoding
the information in $\mathsf{Symp}$, one topological, one algebraic. The
topological encoding is as an $(A_\infty,2)$-flow category, which we define
here. The algebraic encoding is as a linear $(A_\infty,2)$-category, which we
extract from the topological encoding. In upcoming work, the author and
Wehrheim plan to use the adiabatic Fredholm theory recently developed by
Bottman-Wehrheim to construct $\mathsf{Symp}$ as an $(A_\infty,2)$-flow
category.
  The definition of linear $(A_\infty,2)$-category that we give in this note is
different than the one proposed by Bottman-Carmeli. The recursive structure of
the 2-associahedra identifies faces with fiber products of 2-associahedra over
associahedra, and these fiber products led Bottman-Carmeli to associate
operations to singular chains on 2-associahedra. The innovation in our new
definition of linear $(A_\infty,2)$-category is to extend the family of
2-associahedra to include all fiber products of 2-associahedra over
associahedra. This allows us to associate operations to cellular chains, which
in particular enables us to produce a definition that involves only one
operation in each arity, governed by a collection of $(A_\infty,2)$-equations.",2024-12-25T22:11:18Z,http://arxiv.org/abs/2412.18993v1,Nathaniel Bottman
"Detection and classification of DDoS flooding attacks by machine
  learning method","This study focuses on a method for detecting and classifying distributed
denial of service (DDoS) attacks, such as SYN Flooding, ACK Flooding, HTTP
Flooding, and UDP Flooding, using neural networks. Machine learning,
particularly neural networks, is highly effective in detecting malicious
traffic. A dataset containing normal traffic and various DDoS attacks was used
to train a neural network model with a 24-106-5 architecture. The model
achieved high Accuracy (99.35%), Precision (99.32%), Recall (99.54%), and
F-score (0.99) in the classification task. All major attack types were
correctly identified. The model was also further tested in the lab using
virtual infrastructures to generate normal and DDoS traffic. The results showed
that the model can accurately classify attacks under near-real-world
conditions, demonstrating 95.05% accuracy and balanced F-score scores for all
attack types. This confirms that neural networks are an effective tool for
detecting DDoS attacks in modern information security systems.",2024-12-25T21:58:52Z,http://arxiv.org/abs/2412.18990v1,"Dmytro Tymoshchuk, Oleh Yasniy, Mykola Mytnyk, Nataliya Zagorodna, Vitaliy Tymoshchuk"
"HAND: Hierarchical Attention Network for Multi-Scale Handwritten
  Document Recognition and Layout Analysis","Handwritten document recognition (HDR) is one of the most challenging tasks
in the field of computer vision, due to the various writing styles and complex
layouts inherent in handwritten texts. Traditionally, this problem has been
approached as two separate tasks, handwritten text recognition and layout
analysis, and struggled to integrate the two processes effectively. This paper
introduces HAND (Hierarchical Attention Network for Multi-Scale Document), a
novel end-to-end and segmentation-free architecture for simultaneous text
recognition and layout analysis tasks. Our model's key components include an
advanced convolutional encoder integrating Gated Depth-wise Separable and
Octave Convolutions for robust feature extraction, a Multi-Scale Adaptive
Processing (MSAP) framework that dynamically adjusts to document complexity and
a hierarchical attention decoder with memory-augmented and sparse attention
mechanisms. These components enable our model to scale effectively from
single-line to triple-column pages while maintaining computational efficiency.
Additionally, HAND adopts curriculum learning across five complexity levels. To
improve the recognition accuracy of complex ancient manuscripts, we fine-tune
and integrate a Domain-Adaptive Pre-trained mT5 model for post-processing
refinement. Extensive evaluations on the READ 2016 dataset demonstrate the
superior performance of HAND, achieving up to 59.8% reduction in CER for
line-level recognition and 31.2% for page-level recognition compared to
state-of-the-art methods. The model also maintains a compact size of 5.60M
parameters while establishing new benchmarks in both text recognition and
layout analysis. Source code and pre-trained models are available at :
https://github.com/MHHamdan/HAND.",2024-12-25T20:36:29Z,http://arxiv.org/abs/2412.18981v1,"Mohammed Hamdan, Abderrahmane Rahiche, Mohamed Cheriet"
CGCOD: Class-Guided Camouflaged Object Detection,"Camouflaged Object Detection (COD) is designed to identify objects that blend
seamlessly with their surroundings. Due to the complexity of camouflaged
objects (such as shape, color, and texture), their semantic cues are often
blurred or completely lost, posing a significant challenge for COD. Existing
COD methods often rely on visual features, which are not stable enough in
changeable camouflage environments. This instability leads to false positives
and false negatives, resulting in incomplete or inaccurate segmentation
results. In this paper, to solve this problem, we propose a new task,
Class-Guided Camouflaged Object Detection (CG-COD), which extends the
traditional COD task by introducing object class knowledge, significantly
improving the robustness and segmentation accuracy of the model in complex
environments. Toward this end, we construct a dataset, CamoClass, containing
the camouflaged objects in the real scenes and their corresponding class
annotation. Based on this, we propose a multi-stage framework CGNet which
consists of a plug-and-play class prompt generator and a class-guided detector.
Under the guidance of textual information, CGNet enables efficient
segmentation. It is worth emphasizing that for the first time, we extend the
object class annotations on existing COD benchmark datasets, and introduce a
flexible framework to improve the performance of the existing COD model under
text guidance.",2024-12-25T19:38:32Z,http://arxiv.org/abs/2412.18977v1,"Chenxi Zhang, Qing Zhang, Jiayun Wu, Youwei Pang"
Injecting Bias into Text Classification Models using Backdoor Attacks,"The rapid growth of natural language processing (NLP) and pre-trained
language models have enabled accurate text classification in a variety of
settings. However, text classification models are susceptible to backdoor
attacks, where an attacker embeds a trigger into the victim model to make the
model predict attacker-desired labels in targeted scenarios. In this paper, we
propose to utilize backdoor attacks for a new purpose: bias injection. We
develop a backdoor attack in which a subset of the training dataset is poisoned
to associate strong male actors with negative sentiment. We execute our attack
on two popular text classification datasets (IMDb and SST) and seven different
models ranging from traditional Doc2Vec-based models to LSTM networks and
modern transformer-based BERT and RoBERTa models. Our results show that the
reduction in backdoored models' benign classification accuracy is limited,
implying that our attacks remain stealthy, whereas the models successfully
learn to associate strong male actors with negative sentiment (100% attack
success rate with &gt;= 3% poison rate). Attacks on BERT and RoBERTa are
particularly more stealthy and effective, demonstrating an increased risk of
using modern and larger models. We also measure the generalizability of our
bias injection by proposing two metrics: (i) U-BBSR which uses previously
unseen words when measuring attack success, and (ii) P-BBSR which measures
attack success using paraphrased test samples. U-BBSR and P-BBSR results show
that the bias injected by our attack can go beyond memorizing a trigger phrase.",2024-12-25T19:32:02Z,http://arxiv.org/abs/2412.18975v1,"A. Dilara Yavuz, M. Emre Gursoy"
"Don't Lose Yourself: Boosting Multimodal Recommendation via Reducing
  Node-neighbor Discrepancy in Graph Convolutional Network","The rapid expansion of multimedia contents has led to the emergence of
multimodal recommendation systems. It has attracted increasing attention in
recommendation systems because its full utilization of data from different
modalities alleviates the persistent data sparsity problem. As such, multimodal
recommendation models can learn personalized information about nodes in terms
of visual and textual. To further alleviate the data sparsity problem, some
previous works have introduced graph convolutional networks (GCNs) for
multimodal recommendation systems, to enhance the semantic representation of
users and items by capturing the potential relationships between them. However,
adopting GCNs inevitably introduces the over-smoothing problem, which make
nodes to be too similar. Unfortunately, incorporating multimodal information
will exacerbate this challenge because nodes that are too similar will lose the
personalized information learned through multimodal information. To address
this problem, we propose a novel model that retains the personalized
information of ego nodes during feature aggregation by Reducing Node-neighbor
Discrepancy (RedN^nD). Extensive experiments on three public datasets show that
RedN^nD achieves state-of-the-art performance on accuracy and robustness, with
significant improvements over existing GCN-based multimodal frameworks.",2024-12-25T18:41:36Z,http://arxiv.org/abs/2412.18962v1,"Zheyu Chen, Jinfeng Xu, Haibo Hu"
Musings About the Future of Search: A Return to the Past?,"When you have a question, the most effective way to have the question
answered is to directly connect with experts on the topic and have a
conversation with them. Prior to the invention of writing, this was the only
way. Although effective, this solution exhibits scalability challenges. Writing
allowed knowledge to be materialized, preserved, and replicated, enabling the
development of different technologies over the centuries to connect information
seekers with relevant information. This progression ultimately culminated in
the ten-blue-links web search paradigm we're familiar with, just before the
recent emergence of generative AI. However, we often forget that consuming
static content is an imperfect solution. With the advent of large language
models, it has become possible to develop a superior experience by allowing
users to directly engage with experts. These interactions can of course satisfy
information needs, but expert models can do so much more. This coming future
requires reimagining search.",2024-12-25T18:09:34Z,http://arxiv.org/abs/2412.18956v1,"Jimmy Lin, Pankaj Gupta, Will Horn, Gilad Mishne"
"Leave-One-EquiVariant: Alleviating invariance-related information loss
  in contrastive music representations","Contrastive learning has proven effective in self-supervised musical
representation learning, particularly for Music Information Retrieval (MIR)
tasks. However, reliance on augmentation chains for contrastive view generation
and the resulting learnt invariances pose challenges when different downstream
tasks require sensitivity to certain musical attributes. To address this, we
propose the Leave One EquiVariant (LOEV) framework, which introduces a
flexible, task-adaptive approach compared to previous work by selectively
preserving information about specific augmentations, allowing the model to
maintain task-relevant equivariances. We demonstrate that LOEV alleviates
information loss related to learned invariances, improving performance on
augmentation related tasks and retrieval without sacrificing general
representation quality. Furthermore, we introduce a variant of LOEV, LOEV++,
which builds a disentangled latent space by design in a self-supervised manner,
and enables targeted retrieval based on augmentation related attributes.",2024-12-25T18:06:44Z,http://arxiv.org/abs/2412.18955v1,"Julien Guinot, Elio Quinton, György Fazekas"
"MedHallBench: A New Benchmark for Assessing Hallucination in Medical
  Large Language Models","Medical Large Language Models (MLLMs) have demonstrated potential in
healthcare applications, yet their propensity for hallucinations -- generating
medically implausible or inaccurate information -- presents substantial risks
to patient care. This paper introduces MedHallBench, a comprehensive benchmark
framework for evaluating and mitigating hallucinations in MLLMs. Our
methodology integrates expert-validated medical case scenarios with established
medical databases to create a robust evaluation dataset. The framework employs
a sophisticated measurement system that combines automated ACHMI (Automatic
Caption Hallucination Measurement in Medical Imaging) scoring with rigorous
clinical expert evaluations and utilizes reinforcement learning methods to
achieve automatic annotation. Through an optimized reinforcement learning from
human feedback (RLHF) training pipeline specifically designed for medical
applications, MedHallBench enables thorough evaluation of MLLMs across diverse
clinical contexts while maintaining stringent accuracy standards. We conducted
comparative experiments involving various models, utilizing the benchmark to
establish a baseline for widely adopted large language models (LLMs). Our
findings indicate that ACHMI provides a more nuanced understanding of the
effects of hallucinations compared to traditional metrics, thereby highlighting
its advantages in hallucination assessment. This research establishes a
foundational framework for enhancing MLLMs' reliability in healthcare settings
and presents actionable strategies for addressing the critical challenge of AI
hallucinations in medical applications.",2024-12-25T16:51:29Z,http://arxiv.org/abs/2412.18947v1,"Kaiwen Zuo, Yirui Jiang"
"Label-free SERS Discrimination of Proline from Hydroxylated Proline at
  Single-molecule Level Assisted by a Deep Learning Model","Discriminating the low-abundance hydroxylated proline from hydroxylated
proline is crucial for monitoring diseases and eval-uating therapeutic outcomes
that require single-molecule sensors. While the plasmonic nanopore sensor can
detect the hydrox-ylation with single-molecule sensitivity by surface enhanced
Raman spectroscopy (SERS), it suffers from intrinsic fluctuations of
single-molecule signals as well as strong interference from citrates. Here, we
used the occurrence frequency histogram of the single-molecule SERS peaks to
extract overall dataset spectral features, overcome the signal fluctuations and
investigate the citrate-replaced plasmonic nanopore sensors for clean and
distinguishable signals of proline and hydroxylated proline. By ligand exchange
of the citrates by analyte molecules, the representative peaks of citrates
decreased with incubation time, prov-ing occupation of the plasmonic hot spot
by the analytes. As a result, the discrimination of the single-molecule SERS
signals of proline and hydroxylated proline was possible with the convolutional
neural network model with 96.6% accuracy.",2024-12-25T15:46:52Z,http://arxiv.org/abs/2412.18935v1,"Yingqi Zhao, Kuo Zhan, Pei-Lin Xin, Zuyan Chen, Shuai Li, Francesco De Angelis, Jianan Huang"
TINQ: Temporal Inconsistency Guided Blind Video Quality Assessment,"Blind video quality assessment (BVQA) has been actively researched for
user-generated content (UGC) videos. Recently, super-resolution (SR) techniques
have been widely applied in UGC. Therefore, an effective BVQA method for both
UGC and SR scenarios is essential. Temporal inconsistency, referring to
irregularities between consecutive frames, is relevant to video quality.
Current BVQA approaches typically model temporal relationships in UGC videos
using statistics of motion information, but inconsistencies remain unexplored.
Additionally, different from temporal inconsistency in UGC videos, such
inconsistency in SR videos is amplified due to upscaling algorithms. In this
paper, we introduce the Temporal Inconsistency Guided Blind Video Quality
Assessment (TINQ) metric, demonstrating that exploring temporal inconsistency
is crucial for effective BVQA. Since temporal inconsistencies vary between UGC
and SR videos, they are calculated in different ways. Based on this, a spatial
module highlights inconsistent areas across consecutive frames at coarse and
fine granularities. In addition, a temporal module aggregates features over
time in two stages. The first stage employs a visual memory capacity block to
adaptively segment the time dimension based on estimated complexity, while the
second stage focuses on selecting key features. The stages work together
through Consistency-aware Fusion Units to regress cross-time-scale video
quality. Extensive experiments on UGC and SR video quality datasets show that
our method outperforms existing state-of-the-art BVQA methods. Code is
available at https://github.com/Lighting-YXLI/TINQ.",2024-12-25T15:43:41Z,http://arxiv.org/abs/2412.18933v1,"Yixiao Li, Xiaoyuan Yang, Weide Liu, Xin Jin, Xu Jia, Yukun Lai, Haotao Liu, Paul L Rosin, Wei Zhou"
"Malware Classification using a Hybrid Hidden Markov Model-Convolutional
  Neural Network","The proliferation of malware variants poses a significant challenges to
traditional malware detection approaches, such as signature-based methods,
necessitating the development of advanced machine learning techniques. In this
research, we present a novel approach based on a hybrid architecture combining
features extracted using a Hidden Markov Model (HMM), with a Convolutional
Neural Network (CNN) then used for malware classification. Inspired by the
strong results in previous work using an HMM-Random Forest model, we propose
integrating HMMs, which serve to capture sequential patterns in opcode
sequences, with CNNs, which are adept at extracting hierarchical features. We
demonstrate the effectiveness of our approach on the popular Malicia dataset,
and we obtain superior performance, as compared to other machine learning
methods -- our results surpass the aforementioned HMM-Random Forest model. Our
findings underscore the potential of hybrid HMM-CNN architectures in bolstering
malware classification capabilities, offering several promising avenues for
further research in the field of cybersecurity.",2024-12-25T15:34:57Z,http://arxiv.org/abs/2412.18932v1,"Ritik Mehta, Olha Jureckova, Mark Stamp"
"Graph Cut-guided Maximal Coding Rate Reduction for Learning Image
  Embedding and Clustering","In the era of pre-trained models, image clustering task is usually addressed
by two relevant stages: a) to produce features from pre-trained vision models;
and b) to find clusters from the pre-trained features. However, these two
stages are often considered separately or learned by different paradigms,
leading to suboptimal clustering performance. In this paper, we propose a
unified framework, termed graph Cut-guided Maximal Coding Rate Reduction
(CgMCR$^2$), for jointly learning the structured embeddings and the clustering.
To be specific, we attempt to integrate an efficient clustering module into the
principled framework for learning structured representation, in which the
clustering module is used to provide partition information to guide the
cluster-wise compression and the learned embeddings is aligned to desired
geometric structures in turn to help for yielding more accurate partitions. We
conduct extensive experiments on both standard and out-of-domain image datasets
and experimental results validate the effectiveness of our approach.",2024-12-25T15:20:54Z,http://arxiv.org/abs/2412.18930v1,"W. He, Z. Huang, X. Meng, X. Qi, R. Xiao, C. -G. Li"
"UNIC-Adapter: Unified Image-instruction Adapter with Multi-modal
  Transformer for Image Generation","Recently, text-to-image generation models have achieved remarkable
advancements, particularly with diffusion models facilitating high-quality
image synthesis from textual descriptions. However, these models often struggle
with achieving precise control over pixel-level layouts, object appearances,
and global styles when using text prompts alone. To mitigate this issue,
previous works introduce conditional images as auxiliary inputs for image
generation, enhancing control but typically necessitating specialized models
tailored to different types of reference inputs. In this paper, we explore a
new approach to unify controllable generation within a single framework.
Specifically, we propose the unified image-instruction adapter (UNIC-Adapter)
built on the Multi-Modal-Diffusion Transformer architecture, to enable flexible
and controllable generation across diverse conditions without the need for
multiple specialized models. Our UNIC-Adapter effectively extracts multi-modal
instruction information by incorporating both conditional images and task
instructions, injecting this information into the image generation process
through a cross-attention mechanism enhanced by Rotary Position Embedding.
Experimental results across a variety of tasks, including pixel-level spatial
control, subject-driven image generation, and style-image-based image
synthesis, demonstrate the effectiveness of our UNIC-Adapter in unified
controllable image generation.",2024-12-25T15:19:02Z,http://arxiv.org/abs/2412.18928v1,"Lunhao Duan, Shanshan Zhao, Wenjun Yan, Yinglun Li, Qing-Guo Chen, Zhao Xu, Weihua Luo, Kaifu Zhang, Mingming Gong, Gui-Song Xia"
Exemplar-condensed Federated Class-incremental Learning,"We propose Exemplar-Condensed federated class-incremental learning (ECoral)
to distil the training characteristics of real images from streaming data into
informative rehearsal exemplars. The proposed method eliminates the limitations
of exemplar selection in replay-based approaches for mitigating catastrophic
forgetting in federated continual learning (FCL). The limitations particularly
related to the heterogeneity of information density of each summarized data.
Our approach maintains the consistency of training gradients and the
relationship to past tasks for the summarized exemplars to represent the
streaming data compared to the original images effectively. Additionally, our
approach reduces the information-level heterogeneity of the summarized data by
inter-client sharing of the disentanglement generative model. Extensive
experiments show that our ECoral outperforms several state-of-the-art methods
and can be seamlessly integrated with many existing approaches to enhance
performance.",2024-12-25T15:13:40Z,http://arxiv.org/abs/2412.18926v1,"Rui Sun, Yumin Zhang, Varun Ojha, Tejal Shah, Haoran Duan, Bo Wei, Rajiv Ranjan"
"An Attentive Dual-Encoder Framework Leveraging Multimodal Visual and
  Semantic Information for Automatic OSAHS Diagnosis","Obstructive sleep apnea-hypopnea syndrome (OSAHS) is a common sleep disorder
caused by upper airway blockage, leading to oxygen deprivation and disrupted
sleep. Traditional diagnosis using polysomnography (PSG) is expensive,
time-consuming, and uncomfortable. Existing deep learning methods using facial
image analysis lack accuracy due to poor facial feature capture and limited
sample sizes. To address this, we propose a multimodal dual encoder model that
integrates visual and language inputs for automated OSAHS diagnosis. The model
balances data using randomOverSampler, extracts key facial features with
attention grids, and converts physiological data into meaningful text.
Cross-attention combines image and text data for better feature extraction, and
ordered regression loss ensures stable learning. Our approach improves
diagnostic efficiency and accuracy, achieving 91.3% top-1 accuracy in a
four-class severity classification task, demonstrating state-of-the-art
performance. Code will be released upon acceptance.",2024-12-25T14:42:17Z,http://arxiv.org/abs/2412.18919v1,"Yingchen Wei, Xihe Qiu, Xiaoyu Tan, Jingjing Huang, Wei Chu, Yinghui Xu, Yuan Qi"
"Open-Vocabulary Panoptic Segmentation Using BERT Pre-Training of
  Vision-Language Multiway Transformer Model","Open-vocabulary panoptic segmentation remains a challenging problem. One of
the biggest difficulties lies in training models to generalize to an unlimited
number of classes using limited categorized training data. Recent popular
methods involve large-scale vision-language pre-trained foundation models, such
as CLIP. In this paper, we propose OMTSeg for open-vocabulary segmentation
using another large-scale vision-language pre-trained model called BEiT-3 and
leveraging the cross-modal attention between visual and linguistic features in
BEiT-3 to achieve better performance. Experiments result demonstrates that
OMTSeg performs favorably against state-of-the-art models.",2024-12-25T14:31:00Z,http://arxiv.org/abs/2412.18917v1,"Yi-Chia Chen, Wei-Hua Li, Chu-Song Chen"
"Long-Range Tasks Using Short-Context LLMs: Incremental Reasoning With
  Structured Memories","Long-range tasks require reasoning over long inputs. Existing solutions
either need large compute budgets, training data, access to model weights, or
use complex, task-specific approaches. We present PRISM, which alleviates these
concerns by processing information as a stream of chunks, maintaining a
structured in-context memory specified by a typed hierarchy schema. This
approach demonstrates superior performance to baselines on diverse tasks while
using at least 4x smaller contexts than long-context models. Moreover, PRISM is
token-efficient. By producing short outputs and efficiently leveraging
key-value (KV) caches, it achieves up to 54% cost reduction when compared to
alternative short-context approaches. The method also scales down to tiny
information chunks (e.g., 500 tokens) without increasing the number of tokens
encoded or sacrificing quality. Furthermore, we show that it is possible to
generate schemas to generalize our approach to new tasks with minimal effort.",2024-12-25T14:14:31Z,http://arxiv.org/abs/2412.18914v1,"Dulhan Jayalath, James Bradley Wendt, Nicholas Monath, Sandeep Tata, Beliz Gunel"
Robust Target Speaker Direction of Arrival Estimation,"In multi-speaker environments the direction of arrival (DOA) of a target
speaker is key for improving speech clarity and extracting target speaker's
voice. However, traditional DOA estimation methods often struggle in the
presence of noise, reverberation, and particularly when competing speakers are
present. To address these challenges, we propose RTS-DOA, a robust real-time
DOA estimation system. This system innovatively uses the registered speech of
the target speaker as a reference and leverages full-band and sub-band spectral
information from a microphone array to estimate the DOA of the target speaker's
voice. Specifically, the system comprises a speech enhancement module for
initially improving speech quality, a spatial module for learning spatial
information, and a speaker module for extracting voiceprint features.
Experimental results on the LibriSpeech dataset demonstrate that our RTS-DOA
system effectively tackles multi-speaker scenarios and established new optimal
benchmarks.",2024-12-25T14:04:21Z,http://arxiv.org/abs/2412.18913v1,"Zixuan Li, Shulin He, Xueliang Zhang"
"Research Experiment on Multi-Model Comparison for Chinese Text
  Classification Tasks","With the explosive growth of Chinese text data and advancements in natural
language processing technologies, Chinese text classification has become one of
the key techniques in fields such as information retrieval and sentiment
analysis, attracting increasing attention. This paper conducts a comparative
study on three deep learning models:TextCNN, TextRNN, and FastText.specifically
for Chinese text classification tasks. By conducting experiments on the
THUCNews dataset, the performance of these models is evaluated, and their
applicability in different scenarios is discussed.",2024-12-25T13:54:40Z,http://arxiv.org/abs/2412.18908v1,JiaCheng Li
"FedCFA: Alleviating Simpson's Paradox in Model Aggregation with
  Counterfactual Federated Learning","Federated learning (FL) is a promising technology for data privacy and
distributed optimization, but it suffers from data imbalance and heterogeneity
among clients. Existing FL methods try to solve the problems by aligning client
with server model or by correcting client model with control variables. These
methods excel on IID and general Non-IID data but perform mediocrely in
Simpson's Paradox scenarios. Simpson's Paradox refers to the phenomenon that
the trend observed on the global dataset disappears or reverses on a subset,
which may lead to the fact that global model obtained through aggregation in FL
does not accurately reflect the distribution of global data. Thus, we propose
FedCFA, a novel FL framework employing counterfactual learning to generate
counterfactual samples by replacing local data critical factors with global
average data, aligning local data distributions with the global and mitigating
Simpson's Paradox effects. In addition, to improve the quality of
counterfactual samples, we introduce factor decorrelation (FDC) loss to reduce
the correlation among features and thus improve the independence of extracted
factors. We conduct extensive experiments on six datasets and verify that our
method outperforms other FL methods in terms of efficiency and global model
accuracy under limited communication rounds.",2024-12-25T13:35:54Z,http://arxiv.org/abs/2412.18904v1,"Zhonghua Jiang, Jimin Xu, Shengyu Zhang, Tao Shen, Jiwei Li, Kun Kuang, Haibin Cai, Fei Wu"
